Year,Subject,Chapter,Level,Category,Stem,Question_A,Question_B,Question_C,Question_D,Ans_A,Ans_B,Ans_C,Ans_D
2023,Business Org & Mgmt 1st,2,Dhaka Board,Board,"Pahela Baishakh means Baishakhi Mela, red and white attire, Hilsa, and Panta rice. To brighten this festival, Bengalis bring new products to the market. Sales of certain goods and services increase unimaginably. Institutions declare holidays and bonuses. Even shops stay open late. Overall, it is the heart of Bengali culture.",(a) Knowledge: What is business environment?,(b) Understanding: What do you understand by economic environment? Explain.,(c) Application: Which environment has a direct role in increasing product sales on Pahela Baishakh as described in the stimulus? Explain.,"(d) Analysis: ""Business and trade expand significantly centered around Pahela Baishakh""—Evaluate the accuracy of this statement.","Business environment is the sum total of all external and internal factors (economic, social, political, etc.) that influence a business's operations and growth.","1. Economic environment refers to the financial factors like income, savings, credit, and banking systems that determine the purchasing power of people.

2. It dictates the demand for goods and services in a market.","1. The Social (Cultural) Environment has a direct role here.

2. Social environment includes the beliefs, traditions, and festivals of a society.

3. Since Pahela Baishakh is a ""traditional custom"" where people buy specific clothes (red/white) and food based on heritage, the social drive is the primary reason for the sales surge.","1. The statement is highly accurate because the festival creates massive Seasonal Demand.

2. It triggers the ""Bonus"" system, which increases the Economic Environment's liquidity, giving people more money to spend.

3. Small and cottage industries (handicrafts, pottery) thrive during the Baishakhi Mela, promoting rural entrepreneurship.

4. By keeping shops open late, the turnover of the retail sector increases, contributing significantly to the national GDP."
2023,Business Org & Mgmt 1st,2,Rajshahi Board,Board,"Mr. Chayan established a garment factory in Savar. Due to labor availability, low wages, easy bank loans, and skilled workers, he became successful. Recently, labor unrest and opposing group activities hindered production. Government intervention calmed the situation, and operations returned to normal.",(a) Knowledge: What is industry?,(b) Understanding: Why is the natural environment important for a businessman?,(c) Application: Due to which elements of the business environment did Mr. Chayan become successful? Explain.,"(d) Analysis: ""Political stability accelerates the pace of production""—Analyze in light of the stimulus.",Industry is the branch of business concerned with the production and processing of goods by utilizing natural resources.,"1. The natural environment provides the raw materials and climatic conditions necessary for production.

2. It determines the location of industries (e.g., salt factories near the sea).","1. Mr. Chayan was successful due to elements of the Social and Economic Environments.

2. Labor availability and skills are part of the Social Environment, while ""easy bank loans"" fall under the Economic Environment.

3. These factors provided him with the necessary human and financial capital to scale his operations quickly.","1. The statement is proven by the stimulus; production was ""severely hindered"" during labor unrest and group conflicts.

2. Such unrest is often a manifestation of a volatile Political Environment where law and order are disrupted.

3. The recovery after ""government intervention"" highlights that a stable political climate ensures a safe working environment and investor confidence.

4. Therefore, without political stability, even a resource-rich business cannot maintain steady production."
2023,Business Org & Mgmt 1st,2,Comilla Board,Board,"Mr. Iqbal lives in Sylhet. Due to labor availability, he established 5 tea gardens in Panchagarh. Using old technology, the quality was poor and profits were low. On a friend's advice, he installed modern machines, improved quality, and is now earning foreign currency from international markets.",(a) Knowledge: What is environment?,"(b) Understanding: ""Political environment is important for a country's development""—Explain.",(c) Application: Which business environment attracted Mr. Iqbal to create the tea gardens? Explain.,(d) Analysis: Analyze the specific environmental element that helped Mr. Iqbal earn foreign currency.,Environment is the sum of all external conditions and influences that affect the life and development of an organization.,"1. A stable political environment attracts foreign investment and ensures consistent policies.

2. It creates a safe legal framework for entrepreneurs to operate without fear of strikes or sudden policy shifts.","1. Mr. Iqbal was attracted by the Social Environment.

2. Availability and cost of labor are key components of the social/demographic environment.

3. His decision to move to Panchagarh specifically for ""labor availability"" confirms the influence of social-human factors.","1. The element that helped him earn foreign currency is the Technological Environment.

2. Shifting from ""old technology"" to ""modern machines"" allowed him to produce tea of international standard.

3. Advanced technology creates ""Form Utility,"" making products more valuable and competitive in the global market.

4. This shows that while social factors help start a business, technological progress is what enables global expansion."
2023,Business Org & Mgmt 1st,2,Chittagong Board,Board,"Mr. Kashem from Rajshahi comes from a family of silk saree traders. With a higher degree in fashion design, he opened a showroom named ""Silk Saree Bitan"" in Dhaka. He creates and sells modern design sarees. Due to quality and fair prices, demand is rising, but despite having educated staff, they lack skill and enthusiasm, making it hard to meet demand.",(a) Knowledge: What is the legal environment?,(b) Understanding: Which business activity creates place utility? Explain.,(c) Application: Considering which environmental element did Mr. Kashem establish the showroom? Explain.,"(d) Analysis: ""If the workers were educated in vocational/work-oriented education, the problem would be solved""—Do you agree? Give arguments.","Legal environment consists of the laws, commercial acts, and regulatory frameworks (like Trade Licenses or BSTI) that a business must follow to operate legally.","1. Transport creates place utility in business.

2. It involves moving goods from the place of production (e.g., Rajshahi) to the place of consumption (e.g., Dhaka) where they are needed.","1. Mr. Kashem established the showroom considering the Social Environment.

2. Social environment includes the traditions, heritage, and consumer tastes of a society.

3. By opening the shop based on ""family tradition"" and focusing on ""fashion design"" (consumer taste), he is responding to the cultural and demographic preferences of the urban market.","1. Yes, I fully agree because there is a clear Skill Gap between general education and vocational competence.

2. The stimulus states he has ""educated workers,"" but they are not ""skilled or enthusiastic"" for the specific work.

3. Vocational/work-oriented education provides hands-on training, which reduces the need for long-term on-the-job training and increases productivity.

4. Bridging this gap in the Social Environment (education system) is essential to meet the rising market demand effectively."
2023,Business Org & Mgmt 1st,2,Barisal Board,Board,"Friends Nazrul and Kamal decided to start businesses after graduating. Nazrul opened a shop by the river due to its geographical location and transports goods by boat. Kamal opened a multi-storey shop in the city. Initially successful, Kamal is now facing losses due to frequent law and order disruptions in the city.",(a) Knowledge: What is environment?,(b) Understanding: What is meant by economic environment?,(c) Application: Which environmental element affects Nazrul's business? Explain.,(d) Analysis: Analyze the negative impact of the environmental element that is causing Kamal's loss.,"Environment refers to the sum total of all external factors and conditions (social, political, economic, etc.) that surround and influence an entity.","1. Economic environment refers to factors like income, savings, banking, and the financial system that determine a person's ability to buy and a business's ability to operate.

2. It serves as the financial infrastructure for trade.","1. Nazrul's business is heavily influenced by the Natural (Physical) Environment.

2. His location by the river and use of waterways (boats) are dictated by the geographical layout of the land.

3. This natural advantage allows him to move goods efficiently and choose a location that attracts customers due to its natural features.","1. Kamal is suffering due to the negative impact of the Political/Legal Environment.

2. ""Law and order disruption"" indicates political instability or a failure of the legal system to protect businesses.

3. Instability leads to strikes, insecurity, and reduced customer footfall, which creates financial risk for entrepreneurs.

4. If the political environment does not provide safety and stability, even a well-located business in the heart of the city can face total failure."
2023,Business Org & Mgmt 1st,2,Mymensingh Board,Board,"Sylhet is famous for tea production. Due to a lack of rainfall last year, tea production decreased, causing financial losses for farmers. This year, they couldn't start production due to a lack of capital and have approached a bank for the necessary funds.",(a) Knowledge: What is the legal environment?,(b) Understanding: Why is the technological environment essential for business development? Explain.,(c) Application: Which business environment caused the decrease in tea production last year? Explain.,"(d) Analysis: ""Economic environment will play a helpful role in continuing production""—Analyze the statement based on the stimulus.","Legal environment refers to the laws and regulations of a country (such as Labor Law, Environmental Law, etc.) that protect and regulate business activities.","1. Technology increases production efficiency, improves product quality, and reduces operational costs.

2. It allows businesses to utilize resources optimally and stay competitive in both local and global markets.","1. The decrease in tea production was caused by the Natural (Physical) Environment.

2. Tea cultivation is highly dependent on specific weather patterns, including ""rainfall.""

3. Since the lack of rain (a natural factor) directly reduced the yield, it highlights the vulnerability of agricultural businesses to natural environment fluctuations.","1. The statement is accurate because the Economic Environment (specifically the banking system) provides the lifeblood of business: capital.

2. The farmers are currently in a ""capital crisis"" which is a barrier to starting production.

3. Banks, as a core component of the economic environment, provide credit facilities that allow farmers to buy seeds, fertilizers, and labor.

4. Therefore, the financial support from banks will bridge the gap created by last year's losses, enabling the continuation of the tea production cycle."
2023,Business Org & Mgmt 1st,2,Sylhet Board,Board,"Panchagarh is famous for organic tea. Due to a lack of rain last year, production decreased, causing losses. Lacking capital this year, farmers couldn't start production and approached a bank for funds.",(a) Knowledge: What is social environment?,(b) Understanding: Why is technological environment essential for business development?,(c) Application: Which environment caused the decrease in tea production? Explain.,"(d) Analysis: ""Economic environment will play a helpful role in continuing production""—Analyze based on the stimulus.","Social environment includes the values, beliefs, education, culture, and demographics of the people in a society.","1. Technology increases production efficiency, improves product quality, and reduces operational costs.

2. It allows businesses to stay competitive in both local and global markets.","1. The decrease in production was caused by the Natural (Physical) Environment.

2. Tea cultivation is highly dependent on ""rainfall,"" a natural factor.

3. Since the lack of rain directly reduced the yield, it highlights the business's vulnerability to natural environment fluctuations.","1. The Economic Environment (specifically the banking system) provides the capital needed to restart production.

2. Banks provide credit facilities that allow farmers to overcome the capital barrier caused by last year's losses.

3. This financial support bridges the gap between the loss of resources and the start of a new production cycle.

4. Therefore, the economic infrastructure is the lifeblood that ensures business continuity."
2023,Business Org & Mgmt 1st,2,Dinajpur Board,Board,"Mr. Samir Ali, a garment factory owner, exports clothes globally. COVID-19 negatively impacted his exports. He took steps like cost reduction, seeking tax/duty waivers, finding new markets, and taking government incentives. Now, the business is positive again.",(a) Knowledge: What is business environment?,(b) Understanding: What is technological environment?,(c) Application: Which environmental element caused the negative impact on the institution?,"(d) Analysis: ""Economic environment helped the institution return to a positive trend""—Analyze.","Business environment is the sum of all external and internal factors (social, economic, political, etc.) that influence a business's operations.","1. Technological environment refers to the scientific knowledge, modern machinery, and digital tools used in production and distribution.

2. It determines the pace of innovation in an industry.","1. The negative impact was caused by the International and Political Environment (Global Health Crisis).

2. A pandemic like COVID-19 is a global external factor that disrupts international trade, supply chains, and political stability, falling under the broader macro-environment.","1. The statement is accurate because steps like ""tax/duty waivers"" and ""financial incentives"" are core elements of the Economic Environment.

2. These measures increased the liquidity of the firm and reduced the financial burden during a crisis.

3. Government financial stimulus packages are economic policy tools designed to keep businesses afloat.

4. By improving the financial conditions, the economic environment acted as a catalyst for the factory's recovery."
2022,Business Org & Mgmt 1st,2,Dhaka Board,Board,"After finishing his studies, Akash took a job at Nil Garments in Gazipur. The owner noticed his skills and trained him across departments. Later, Akash established ""Akash Garments."" Due to his vision and hard work, the institution is expanding.",(a) Knowledge: What is cultural environment?,(b) Understanding: How does the natural environment affect business?,(c) Application: Which environmental element encouraged Akash to establish a new business? Analyze.,(d) Analysis: Evaluate Akash's role in the expansion of the institution.,"Cultural environment consists of the customs, traditions, and values that shape the behavior of a society and influence consumer preferences.","1. The natural environment provides the raw materials and climatic conditions needed for production.

2. It dictates the geographical location of specific industries.","1. Akash was encouraged by the Internal Environment of his previous workplace.

2. The internal environment includes training, organizational culture, and management support.

3. The previous owner's mentorship and the cross-departmental experience provided Akash with the ""Human Capital"" and ""Organizational Skill"" needed to start his own venture.","1. Akash plays the role of a Dynamic Entrepreneur.

2. His ""far-reaching vision"" and ""organizational skill"" are internal drivers of expansion.

3. Expansion requires strategic decision-making, which Akash provides through his diverse experience gained at Nil Garments.

4. As the founder, his ability to manage labor and capital effectively ensures the steady growth and sustainability of the garment factory."
2026,Business Org & Mgmt 1st,2,Rajuk Uttara Model College,College,Mr. Ifti started a Malta orchard in Khagrachari because the soil is suitable. Traders buy from him to sell nationwide. His friend Labib makes chips from raw bananas bought at the local market. The chips are tasty and demand is rising. Labib sells online but needs more capital to expand.,(a) Knowledge: What is capital?,(b) Understanding: Competition helps improve product quality—Explain.,(c) Application: Which business environment element influenced Mr. Ifti's orchard? Describe.,(d) Analysis: Mention the environment affecting online sales and analyze the importance of the environment Labib needs to expand.,Capital is that part of wealth which is used in the production process to generate further income.,"1. Competition forces businesses to innovate and reduce costs to attract customers.

2. To stay ahead of rivals, firms focus on improving product features and quality, which ultimately benefits consumers.","1. Mr. Ifti's orchard was influenced by the Natural (Physical) Environment.

2. This environment includes land, soil, and climate. The stimulus mentions ""the soil here is particularly suitable for fruit cultivation.""

3. These natural geographical gifts determine the feasibility of agricultural businesses in a specific region like Khagrachari.","1. Selling chips online is influenced by the Technological Environment, which includes internet and digital platforms.

2. To expand his business, Labib needs the support of the Economic Environment, specifically the banking and credit system.

3. Access to ""easy capital"" is an economic factor that allows for large-scale production, hiring more labor, and improving infrastructure.

4. Without a supportive economic environment, even a successful technological venture cannot scale up to meet rising market demand."
2026,Business Org & Mgmt 1st,2,"JCPSC, Sylhet",College,"Scenario 1: Sylhet City Corp starts a water purification project using clean water from the Surma River for 10 lakh citizens. Scenario 2: Buriganga is a ""dead river"" due to industrial waste and chemicals. Government efforts are failing without awareness from businessmen and citizens.",(a) Knowledge: What is business?,(b) Understanding: How does religion affect business? Explain.,(c) Application: What kind of business environment is utilized in Scenario 1? Explain.,(d) Analysis: Evaluate the steps taken to solve the problem in Scenario 2.,Business is any legal economic activity conducted with the aim of earning profit while providing goods or services to society.,"1. Religion influences consumer preferences (e.g., Halal food, modest clothing).

2. It also dictates business ethics and holiday-related market demands (e.g., Eid or Puja shopping).","1. Scenario 1 utilizes the Natural (Physical) Environment.

2. The ""clean and clear water of the Surma River"" is a natural resource.

3. Utilizing available natural resources to create utility (safe drinking water) is a primary way this environment supports business and public welfare projects.","1. The problem in Scenario 2 stems from a degraded Natural Environment caused by a lack of Social Responsibility.

2. Government efforts (Legal/Political environment) are insufficient because the Social Environment (awareness and ethics) is not cooperating.

3. To solve this, strict enforcement of environmental laws (Legal) must be paired with the installation of ETPs (Technology).

4. Ultimately, business owners must adopt ethical practices; otherwise, the destruction of the physical environment will lead to long-term economic loss for the entire region."
2026,Business Org & Mgmt 1st,2,Bhola Govt. College,College,"Bangladesh is the 2nd largest RMG exporter. Due to wage structure flaws, the USA and Europe are hinting at reducing imports. Considering this, the government has issued guidelines and policies for owners to set a correct wage structure.",(a) Knowledge: What is the extractive industry?,(b) Understanding: Explain the concept of re-export.,(c) Application: The threat from Europe/USA regarding imports belongs to which environment? Explain.,(d) Analysis: Give your opinion on solving the problems of the Bangladesh RMG sector.,"Extractive industry is the branch of industry concerned with collecting or withdrawing resources from nature, such as mining, fishing, or forestry.","1. Re-export (Entrepôt) involves importing goods from one country and then exporting them to a third country.

2. It usually happens after minor packaging or processing, or simply using a country as a trade hub.","1. This threat belongs to the International and Political Environment.

2. International environment includes global trade relations, foreign policies, and international labor standards.

3. The hint from the USA/Europe is a reaction to labor rights, which is a key component of international business diplomacy and trade agreements (like GSP).","1. To solve RMG problems, the Legal Environment must be strengthened by enforcing the government's new wage policies.

2. Improving the Social Environment by ensuring worker safety and fair treatment is essential to maintain international reputation.

3. Transitioning to higher-value products using the Technological Environment (automation) can help offset higher labor costs.

4. Collaborative efforts between the government (Political) and factory owners (Internal) are required to satisfy international buyers and ensure long-term sustainability."
2026,Business Org & Mgmt 1st,2,Bhola Govt. College,College,"Mr. Rakib established a Jamdani saree factory in Tangail. Available raw materials and skilled labor are helpful. Although there is international demand, he faces obstacles in exporting due to government industrial policy, inadequate funds, and lack of modern technological knowledge.",(a) Knowledge: What is dissolution?,(b) Understanding: Explain the role of business environment in industrialization.,(c) Application: Which environmental elements influenced the establishment of Mr. Rakib's business? Explain.,"(d) Analysis: ""Mr. Rakib's business is suffering due to environmental factors""—Do you agree? Give arguments.","Dissolution refers to the formal closing or ending of a business entity, such as a partnership or company, according to legal procedures.","1. Business environment provides the necessary resources like capital, labor, and raw materials for industries.

2. Favorable government policies and infrastructure act as catalysts for industrial growth.","1. Mr. Rakib was influenced by the Social and Natural Environments.

2. ""Raw materials"" come from the natural environment, while ""skilled labor"" and ""Jamdani tradition"" are parts of the social environment.

3. Tangail's specific climate and heritage provided the ideal setting for this particular industry.","1. Yes, I agree. He is suffering due to negative Political, Economic, and Technological Environments.

2. ""Government industrial policy"" (Political) is not supporting export, while ""inadequate funds"" (Economic) creates a capital barrier.

3. A ""lack of modern technological knowledge"" (Technological) prevents him from competing globally.

4. Therefore, while social/natural factors helped him start, these other macro-environments are now acting as major barriers to his expansion."
2026,Business Org & Mgmt 1st,2,Bhola Govt. College,College,"Bangladesh's Hilsa is world-famous. Production has increased due to specific fishing periods, banning Jatka catching, and supporting fishermen. Padma's Hilsa is being exported. Despite high production, the price is unstable due to weak market management.",(a) Knowledge: What is the natural environment?,(b) Understanding: Why is the legal environment important for business?,(c) Application: Which environmental element plays a massive role in Padma Hilsa production?,(d) Analysis: What is needed to stabilize the price of Hilsa in the market? Give your opinion.,"Natural environment consists of the gifts of nature such as land, climate, rivers, forests, and natural resources of a country.","1. Legal environment ensures fair competition and protects property rights.

2. It provides a framework of laws (commercial, labor, consumer protection) that prevents fraudulent activities.","1. The Natural (Physical) Environment plays the primary role.

2. The Padma river system, its unique water chemistry, and geographical location provide the perfect habitat for Hilsa.

3. This shows how a country's natural resources can create a unique global brand.","1. To stabilize prices, the Economic and Legal Environments must be improved.

2. Strengthening ""Market Management"" (Economic) by eliminating middlemen and ensuring direct supply chains is crucial.

3. Strict enforcement of laws (Legal) against illegal hoarding and price syndicates is necessary.

4. Improving cold storage facilities (Technological) can help manage supply during peak seasons and stabilize the market."
2026,Business Org & Mgmt 1st,2,Ananda Mohan College,College,"Mr. Kajal, a textile engineer, decided to start a garment factory. He chose a location with cheap land, labor, and nearby banks/insurance. Production started, but he is struggling because he uses old methods and machinery instead of modern technology.","(a) Knowledge: Generally, which environment can humans not control?",(b) Understanding: What is meant by the legal environment?,(c) Application: Which environmental elements did Mr. Kajal consider when establishing the factory? Explain.,"(d) Analysis: ""Development of the technological environment can make Mr. Kajal worry-free""—Analyze based on the stimulus.","Generally, humans cannot control the Natural (Physical) Environment.","1. Legal environment refers to the set of laws, regulations, and judicial rulings that govern how businesses operate.

2. It includes trade licenses, tax laws, and industry-specific regulations.","1. Mr. Kajal considered the Economic and Social Environments.

2. ""Nearby banks and insurance"" are part of the Economic environment, while ""cheap labor"" and ""land"" fall under Social and Economic factors.

3. These elements provided him with the necessary infrastructure and human resources to launch his business.","1. The analysis is correct because his current failure is due to a weak Technological Environment.

2. ""Old methods and machinery"" lead to higher production costs and lower quality compared to modern competitors.

3. Upgrading to modern technology will improve efficiency, reduce waste, and increase the competitiveness of his products.

4. In the global garment industry, technological superiority is essential for long-term survival and profitability."
2026,Business Org & Mgmt 1st,2,Ananda Mohan College,College,"Mr. Murad, back from abroad, established a cottage industry with 100 women. Initially high, demand dropped as he struggled with competition. To solve this, he plans to install modern technology and contacted a local bank for capital. The bank's assurance has made him hopeful.",(a) Knowledge: What is the legal environment?,(b) Understanding: Why is the technological environment important in industry?,(c) Application: What type of organization is Mr. Murad's activity based on ownership? Explain.,"(d) Analysis: ""Economic environment elements have shown Mr. Murad a ray of hope""—Evaluate based on the stimulus.","Legal environment consists of the laws, commercial acts, and regulatory frameworks (like Trade Licenses) that a business must follow to operate legally.","1. Technology increases production efficiency and improves product quality through modern machinery.

2. it helps businesses stay competitive by reducing operational costs and enabling mass production.","1. Based on ownership, Mr. Murad's activity is a Sole Proprietorship.

2. A sole proprietorship is owned and managed by a single individual who bears all risks and enjoys all profits.

3. Since Murad established the industry himself and is managing the capital and decision-making alone, it fits this category.","1. The statement is accurate because the Economic Environment (specifically the banking system) is the catalyst for his recovery.

2. ""Capital"" is a core element of the economic environment, and his inability to compete was due to a lack of funds for modernization.

3. The ""assurance of help"" from a local bank provides the financial utility needed to bridge the gap between failure and growth.

4. Therefore, the financial infrastructure within the economic environment is what allows him to transition from a struggling cottage setup to a technologically advanced one."
2026,Business Org & Mgmt 1st,2,Adamjee Cantonment College,College,"Developed nations are polluting the environment with excessive carbon monoxide and chemical waste in the sea. In developing countries like ours, tannery waste is polluting rivers, destroying natural balance.",(a) Knowledge: What is business environment?,(b) Understanding: Explain the impact of the political environment on business.,(c) Application: Which environment is being damaged in the stimulus? Explain.,(d) Analysis: Which element of the business environment can solve the problem if developed? Analyze.,"Business environment is the sum of all external and internal factors (economic, social, natural, etc.) that influence a business's operations.","1. A stable political environment ensures consistent policies and law and order, which are vital for investor confidence.

2. Political unrest or sudden policy shifts can disrupt supply chains and operational stability.","1. The Natural (Physical) Environment is being damaged.

2. This environment consists of natural resources like air, water, and climate.

3. ""Carbon monoxide"" in the air and ""chemical waste"" in rivers/seas are direct destructions of these natural elements, leading to ecological imbalance.","1. The problem can be solved by developing the Legal and Technological Environments.

2. Strengthening Legal Environment factors (strict environmental laws and fines) would force industries to comply with waste management standards.

3. Implementing Technological Environment elements like Effluent Treatment Plants (ETP) would allow factories to neutralize waste before disposal.

4. Finally, improving the Social Environment (ethics and awareness) is necessary so that business owners prioritize long-term ecological sustainability over short-term profit."
2026,Business Org & Mgmt 1st,2,Birshreshtha Noor Mohammad College,College,"Rony collects wheat from his district and supplies it nationwide via waterways. During winter, excessive fog delayed the delivery of flour, leading to pest attacks on the product.",(a) Knowledge: What is industry?,(b) Understanding: What is meant by the independent entity of business?,(c) Application: Which branch of business is Rony's work part of? Explain.,(d) Analysis: Evaluate Rony's business activities in light of environmental elements.,Industry is the branch of business concerned with the production and processing of goods by utilizing natural resources.,"1. Independent entity means a business (usually a company) has its own legal identity separate from its owners.

2. It can sue, be sued, and hold property in its own name.","1. Rony's work is part of Commerce (specifically the trade and transport branch).

2. Commerce handles the distribution of goods from producers to consumers.

3. Since Rony ""collects and supplies"" goods to various places, he is performing the distributive functions of trade.","1. Rony's business is heavily impacted by the Natural (Physical) Environment.

2. ""Waterways"" are a natural infrastructure he uses for transport, but ""excessive fog"" is a climatic factor that disrupted his schedule.

3. The ""pest attack"" is a biological risk linked to the physical storage environment and delayed timing.

4. To mitigate these natural constraints, Rony needs better Technological Environment support (modern warehousing/pest control) and Insurance (Economic environment) to cover losses from such uncontrollable weather events."
2026,Business Org & Mgmt 1st,2,Birshreshtha Noor Mohammad College,College,"Karim was a successful farmer. His land was lost to river erosion. Being destitute, he took a loan from Krishi Bank and started a dairy farm in his backyard, dreaming of success again.",(a) Knowledge: What is business environment?,(b) Understanding: Why are external elements of the environment uncontrollable?,(c) Application: Which business environment caused Karim to become destitute? Explain.,"(d) Analysis: ""The loan taken by Karim helped in improving his fortune""—Evaluate based on the stimulus.","Business environment is the sum total of all external factors (social, economic, natural, etc.) that influence the operation and success of a business.","1. External elements originate outside the organization and are driven by macro forces like nature, government, or global trends.

2. Since the business owner has no authority over these forces, they are considered uncontrollable.","1. Karim became destitute due to the Natural (Physical) Environment.

2. This environment includes rivers, land, and natural disasters.

3. ""River erosion"" is a natural force that destroyed his primary capital (land), showing how natural factors can unexpectedly terminate a business activity.","1. The statement is accurate as the Economic Environment (banking system) provided the necessary recovery tool.

2. A ""bank loan"" is a credit facility that acts as substitute capital when personal savings are lost.

3. By providing liquidity, the economic environment allowed Karim to shift from crop farming to a ""dairy farm,"" thus diversifying his risk.

4. Therefore, the institutional support of the economic environment is the primary driver behind his potential turnaround."
2026,Business Org & Mgmt 1st,2,Notre Dame College,College,"After his studies, Shamim decided to start a business. Considering the uncertainty of skilled labor, markets, and capital, he opened a fashion house blending history and tradition with new ideas. His work is highly praised, and his reputation is growing.",(a) Knowledge: What is social business?,"(b) Understanding: ""Commerce is the distributive branch of business""—Explain.",(c) Application: Which business environment elements did Shamim identify as major problems? Explain.,(d) Analysis: Do you think considering the positive aspects of the environment is the key to Shamim's success? Establish your opinion.,"Social business is a non-loss, non-dividend company created to address a social problem, where profits are reinvested into the business itself.","1. Commerce bridges the gap between producers and consumers by handling transport, insurance, and banking.

2. It ensures that goods reach the right place at the right time in a usable condition.","1. Shamim identified Economic and Social Environment elements as major problems.

2. ""Capital and Market"" are economic factors, while ""Skilled Labor"" is a social factor.

3. His concern regarding these ""uncertainties"" shows he performed a SWOT analysis to navigate the risks inherent in the national environment.","1. Yes, I agree. Shamim’s success lies in leveraging the Cultural/Social Environment.

2. By aligning with ""history and tradition,"" he tapped into a unique market niche that resonates with the people's identity.

3. Blending ""tradition with new ideas"" is an innovation in the social environment that builds strong brand equity and ""reputation.""

4. While he acknowledged the negative risks, his focus on cultural strengths turned his business into a praised and growing enterprise."
2026,Business Org & Mgmt 1st,2,Dhaka College,College,"Sarishabari in Jamalpur once had great water communication, leading to the establishment of ""Alhaj Jute Mill."" Jute was produced locally and brought from elsewhere. It provided many jobs, but is now closed due to outdated machinery causing years of losses.",(a) Knowledge: What is a Merchant Association?,(b) Understanding: Why is the liability of a sole proprietorship owner unlimited? Explain.,(c) Application: Which environment played a role in establishing 'Alhaj Jute Mill' in Sarishabari? Explain.,(d) Analysis: Analyze the environmental element that would be most effective in turning Alhaj Jute Mills into a profitable institution.,A Merchant Association (Chamber of Commerce) is an organization of business owners designed to promote and protect the interests of its members and the local business community.,"1. There is no legal distinction between the owner and the business.

2. If business assets are insufficient to pay debts, the owner's personal property can be used to satisfy creditors.","1. The Natural (Physical) Environment played the primary role in its establishment.

2. ""Navegable river routes"" and ""local jute production"" are natural/geographical advantages.

3. This shows how proximity to raw materials and natural transport infrastructure dictates the birth of heavy industries.","1. To make the mill profitable, the Technological Environment must be modernized.

2. The stimulus clearly states the cause of failure was ""outdated machinery.""

3. Upgrading to modern technology will increase production speed, improve jute fiber quality, and reduce the high operational costs that caused the losses.

4. In a competitive market, technological advancement is the only way to revive an old industrial unit and ensure economic sustainability."
2026,Business Org & Mgmt 1st,2,Holy Cross College,College,"Utilizing her own skills, Ms. Tamalika makes various fancy items, women's jewelry, and clothing and sells them online. Due to high demand, her sales increased, and she needed more capital for expansion. She solved this problem by approaching a financial institution.",(a) Knowledge: What is legal environment?,(b) Understanding: What is meant by qualification shares?,(c) Application: With the help of which business environment has Ms. Tamalika been able to sell her products? Explain.,(d) Analysis: Which environment do you think played a role in Ms. Tamalika's business expansion? Explain.,"Legal environment consists of the laws, regulations, and judicial frameworks that govern and protect business operations within a country.","1. Qualification shares are the minimum number of shares a person must hold to become a director of a public limited company.

2. These shares ensure that the directors have a personal financial stake in the success and management of the company.","1. Ms. Tamalika has been able to sell her products with the help of the Technological Environment.

2. This environment includes digital platforms, the internet, and e-commerce infrastructure.

3. Selling ""online"" directly utilizes modern communication technology to bridge the gap between the producer and consumer, removing physical location barriers.","1. The Economic Environment played the key role in her business expansion.

2. This environment encompasses the banking system and the availability of credit or capital.

3. Since her expansion was stalled by a need for ""more capital"" and was solved by a ""financial institution,"" it highlights that financial infrastructure is the essential support system for scaling up a business."
2025,Business Org & Mgmt 1st,2,Rajuk Uttara Model College,College,"Mr. Shahed is a small producer of plastic goods. Considering the ban on polythene bags, he started a paper bag business. Cheap labor, raw material availability, and government benefits attract many new businesses. To stay competitive, he emphasizes worker skills and technology.",(a) Knowledge: What is a strategic alliance?,(b) Understanding: Why is business helpful in improving the standard of living? Explain.,(c) Application: Which business environment element did Mr. Shahed consider when starting the paper bag business? Describe.,(d) Analysis: Do you think business environment affects the success of an institution? Evaluate based on the stimulus.,A strategic alliance is a formal relationship between two or more companies to pursue a set of agreed-upon goals while remaining independent organizations.,"1. Business increases income by creating jobs and provides a variety of quality goods and services to consumers.

2. It introduces modern technology and infrastructure, which collectively enhances the lifestyle and purchasing power of the people.","1. Mr. Shahed considered the Legal Environment when starting the paper bag business.

2. The ""ban on polythene bags"" is a government regulation and an act of law.

3. By aligning his production with existing laws and environmental regulations, he ensured the sustainability and legality of his business.","1. Yes, the success of an institution is deeply affected by its environment.

2. The stimulus shows that Legal factors (the ban) dictated his product choice, while Economic factors (cheap labor/raw materials) ensured low costs.

3. Political support (government benefits) encouraged new entrepreneurs, and the Technological environment is what Mr. Shahed is using to stay competitive.

4. Therefore, an institution succeeds only when it effectively adapts to these external environmental forces."
