Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Shimul's soil pH is 8.0. He wants to grow pineapple.

Q: For which crop is Shimul's land currently suitable?",Wheat,Potato,Coconut,French Bean,c,Coconut is highly tolerant of alkaline soil (<b>pH 8.0</b>).
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 78)

Q: To grow pineapple (acid-loving) on this soil, Shimul must: (i) Apply Sulfur (ii) Use organic manure (iii) Apply Lime",i & ii,i & iii,ii & iii,"i, ii & iii",a,Sulfur and organic manure help lower pH (increase acidity). Lime would increase alkalinity further.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Karib lives in Sylhet. He tried growing pineapple on fallow land but failed.

Q: What type of soil is typically found in Karib's region?",Acidic,Alkaline,Neutral,Silt soil,a,Soils in the Sylhet (hilly/tea-growing) region are naturally acidic.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Stem: Why did Karib (from Q. 80) not get the expected yield? (i) High Sodium in soil (ii) High Iron and Aluminum in soil (iii) Lime was not applied,i & ii,i & iii,ii & iii,"i, ii & iii",c,"In acidic soils (like Sylhet), Iron/Aluminum toxicity is high and Lime is needed for correction."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Abdur Rahman tested his soil and found a pH of 6.

Q: What type of soil does Abdur Rahman have?",Acidic,Neutral,Alkaline,Saline,a,Any pH value below 7.0 is technically classified as acidic soil.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 82)

Q: What should Abdur Rahman do to amend this soil? (i) Apply lime (ii) Apply sulfur (iii) Apply Trichoderma",i & ii,i & iii,ii & iii,"i, ii & iii",a,Lime reduces acidity; Sulfur is used for alkaline soil. Trichoderma is for disease control.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Based on a pH Scale)

Q: Which pH level marked in the stimulus is 'Strongly Acidic'?",A (pH 4),B (pH 6),C (pH 7),D (pH 8),a,"The lower the pH number, the stronger the acidity."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Based on a pH Scale)

Q: Which fruit tree grows best in the 'D' marked level (<b>pH 8.0</b>)?",Jackfruit,Orange,Coconut,Pineapple,c,Coconut and dates are highly tolerant of alkaline (high pH) soils.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which nutrient is present in high amounts in Sunn Hemp (Dhaincha)?,Nitrogen,Phosphorus,Potassium,Sulfur,a,Dhaincha is a leguminous green manure crop that fixes atmospheric Nitrogen.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What happens when soil is amended/reclaimed?,Moisture increases,Alkalinity increases,Acidity increases,Soil fertility increases,d,"Soil amendment balances pH, making nutrients more available and increasing fertility."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is the primary way to amend acidic soil?,Using sulfur,Using green manure,Using lime,Improving irrigation,c,Applying Liming materials (Calcium Carbonate) is the standard cure for soil acidity.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which nutrient/element is added to control soil alkalinity?,Nitrogen,Phosphorus,Sulfur,Potash,c,Sulfur or Gypsum is added to alkaline soil to lower the pH.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is a bio-fertilizer (Microbial)?,Rhizobium,Compost,Green Manure,Farmyard Manure,a,Rhizobium contains live bacteria that help plants fix nitrogen.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Wood ash is rich in which component?,Alkali,Acid,Nitrogen,Hydrogen,a,"Wood ash contains calcium carbonate and potash, making it a basic (alkaline) material."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is a natural way of soil reclamation?,Using lime,Using organic manure,Heavy rainfall,Using wood ash,c,"Heavy rainfall can naturally leach out salts and minerals, altering soil chemistry over time."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is the chemical formula for Basic Slag?,$CaCO_3$,$Ca(OH)_2$,$(CaO)_5.P_2O_5.SiO_2$,$CaSO_4$,c,Basic Slag is a complex byproduct used as a liming material and phosphorus source.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is an organic pesticide used for soil treatment?,Chloropicrin,Formalin,Methyl Bromide,Nimicidin,d,Nimicidin is a neem-based organic pesticide.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,How is alkaline soil amended?,Applying lime,Using sulfur fertilizer,Applying clay soil,Applying sandy soil,b,Elemental sulfur or sulfur-containing fertilizers (like Gypsum) help lower alkaline pH.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What type of fertilizer is 'Inoculum'?,Organic,Chemical,Microbial (Bio),Compost,c,Inoculum refers to a preparation containing specific beneficial microorganisms.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Why is soil amendment done? (i) Increases fertility (ii) Destroys pathogens (iii) Soil conservation,i & ii,i & iii,ii & iii,"i, ii & iii",d,"Amendment improves the overall health, safety, and longevity of the soil."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Used in acidic soil amendment: (i) $CaCO_3$ (ii) $CaO$ (iii) $Ca(OH)_2$,i & ii,i & iii,ii & iii,"i, ii & iii",d,All these are different forms of lime used to neutralize acidic soil.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is used in alkaline soil amendment? (i) Balanced fertilizer (ii) Sulfur (iii) Quality irrigation,i & ii,i & iii,ii & iii,"i, ii & iii",d,"Using sulfur, managing water quality, and balanced nutrition are key to treating alkalinity."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Using bio-fertilizers (Microbial fertilizers)— (i) Reduces production costs (ii) Increases environmental pollution (iii) Increases yield,i & ii,i & iii,ii & iii,"i, ii & iii",b,"Bio-fertilizers are eco-friendly and cost-effective, reducing the need for chemical fertilizers."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Applying green manure— (i) Increases soil water-holding capacity (ii) Increases soil Nitrogen (iii) Improves soil texture,i & ii,i & iii,ii & iii,"i, ii & iii",d,"Green manure adds organic matter, which improves texture, water retention, and Nitrogen levels."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Sahabuddin found his soil to be alkaline (base).

Q: Which ion was abundant in Sahabuddin's soil?",Nitrogen,Sodium,Hydroxyl ($OH^-$),Hydrogen ($H^+$),c,Alkalinity is primarily characterized by a high concentration of Hydroxyl ($OH^-$) ions.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 103)

Q: Sahabuddin took measures to amend the soil by: (i) Applying sulfur (ii) Applying gypsum (iii) Using lime",i & ii,i & iii,ii & iii,"i, ii & iii",a,Sulfur and Gypsum help lower the pH of alkaline soil. Lime is used for acidic soil.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Chokku Mia's soil pH was 8.5. He mixed a special element with lentil seeds.

Q: What did Chokku Mia mix with the seeds?",Bio-fertilizer,Green manure,Mixed fertilizer,Organic manure,a,Lentils (pulses) are often treated with Rhizobium (bio-fertilizer) to aid nitrogen fixation.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 105)

Q: By using the mentioned element, Chokku Mia's land—",Improved physical structure,Increased soil fertility,Reduced disease attack,Reduced pest attack,b,"Bio-fertilizers primarily increase nutrient availability (especially Nitrogen), boosting fertility."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Bijoy's soil pH is 8.0.

Q: Which plant grows well in this pH level?",Jackfruit,Lemon,Coffee,Coconut,d,Coconut is highly tolerant of alkaline conditions (<b>pH 7-8</b>+).
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 107)

Q: To produce the desired crop, Bijoy should: (i) Apply wood ash (ii) Remove salinity (iii) Apply Gypsum",i & ii,i & iii,ii & iii,"i, ii & iii",c,Gypsum and leaching salts are standard practices for reclaiming alkaline/sodic soils.
2017,Agriculture 1st Paper,Chapter 2,Combined,Board,The efficiency of irrigation water can be increased by—,Irrigating twice a day,Controlling weeds,Timely irrigation,Morning irrigation,b,"Removing weeds ensures that water is used only by the crops, preventing wastage."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which is the most cost-effective (water-saving) irrigation method?,Ring-basin,Furrow,Drip,Check Basin,c,"Drip irrigation delivers water directly to the root zone, minimizing loss by evaporation or runoff."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which is the most permanent and easy irrigation method?,AWD,Furrow (Channel),Sprinkler,Circular,b,Traditional furrow or channel irrigation is simple to construct and maintain.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following crops has the lowest irrigation requirement?,Mustard,Potato,Rice,Cauliflower,a,Mustard is a dry-season crop that requires very little supplemental irrigation.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,In which irrigation method is soil erosion highest?,Sprinkler,Flood,Circular,Drip,b,"Flood irrigation involves a large volume of water flowing over the surface, which washes away topsoil."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which method is suitable for irrigation in sandy hilly lands?,Sprinkler (Fountain),Flood,Aisle,Furrow,a,Sprinklers are ideal for uneven topography and sandy soils where water infiltrates rapidly.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which method is used for irrigating fruit trees?,Furrow,Sprinkling,Basin,Flood,c,Ring-basin irrigation provides water directly to the individual tree's base.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Where did organized irrigation originate?,Egypt,Japan,Russia,UK,a,Ancient Egypt is considered the cradle of organized irrigation systems along the Nile.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Where does irrigation water stay inside the soil?,Soil particles,Soil pores,Organic matter,Minerals,b,Water is held in the pores (spaces) between soil particles by capillary forces.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Why is irrigation necessary for agricultural land?,Create clayey texture,Prevent organic decay,Increase microbial activity,Reduce soil moisture,c,Adequate moisture is essential for the growth and activity of beneficial soil microorganisms.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which type of irrigation is suitable for hilly areas?,Underground,Contour furrow,Sprinkler,Drip / Trickle,b,"Contour furrows follow the slope of the land, preventing erosion and ensuring water distribution."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which method is used to irrigate gourd and pumpkin gardens?,Aisle method,Furrow method,Drip method,Ring basin method,b,Furrow (Nala) irrigation is best for climbing plants grown in rows.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,On which of the following does the irrigation method of a land depend?,Growing season,Presence of organic matter,Land topography,Timing of fertilization,c,"Land topography (gradient and surface roughness) determines which irrigation method (flood, furrow, or drip) is most efficient."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,In which method is the entire land divided into several plots according to the slope for irrigation?,Furrow,Check Basin,Drip,Ring Basin,b,Check basin irrigation involves dividing the field into rectangular plots surrounded by levees.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"To determine the timing of irrigation, a farmer considers— (i) Soil moisture (ii) Soil microorganisms (iii) Growth stage of the crop",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Irrigation is timed based on when the soil is dry and when the crop is at a critical growth stage (e.g., flowering)."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Irrigation water efficiency can be increased by— (i) Timely irrigation (ii) Constructing concrete channels (iii) Applying appropriate quantity,i & ii,i & iii,ii & iii,"i, ii & iii",d,"Concrete channels prevent seepage, while timing and quantity prevent water loss and crop stress."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Methods used for providing irrigation in fruit cultivation— (i) Furrow method (ii) Drip method (iii) Border method,i & ii,i & iii,ii & iii,"i, ii & iii",a,Furrows (between rows) and Drip (at the root) are common for fruits; border is mostly for grain crops.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What happens if excessive irrigation is applied to the land? (i) Salinity decreases (ii) Soil acidity increases (iii) Soil alkalinity increases,i & ii,i & iii,ii & iii,"i, ii & iii",c,Over-irrigation in poorly drained areas can lead to waterlogging and the rise of alkaline salts to the surface.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Basin or circular irrigation is used for— (i) Coconut (ii) Litchi (iii) Sunflower,i & ii,i & iii,ii & iii,"i, ii & iii",a,"Basin/Ring irrigation is specific to individual trees like coconut and litchi, not seasonal flowers like sunflower."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Ratul has a 3-acre land; 1 acre is high land with a mango orchard, and the rest is for rice.

Q: Which methods should Ratul use for irrigation? (i) Basin irrigation (ii) Flood irrigation (iii) Aisle irrigation",i & ii,i & iii,ii & iii,"i, ii & iii",a,Basin is for the mango trees; flood or aisle irrigation is used for the rice fields.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 128)

Q: What is the reason for the increase in yield in Ratul's crop land?",Terrace farming,Crop calendar,Crop rotation,Strip cropping,c,Rotating different crops on the same land improves soil health and breaks pest cycles.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Kamal Hossain irrigates his broadcasted crops by building aisles around the land.

Q: Which method does Kamal Hossain use?",Furrow method,Flood method,Circular method,Drip method,b,Surrounding a field with embankments (aisles) and letting water flow over the surface is flood irrigation.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 130)

Q: Benefits of this method: (i) Less land wastage (ii) No waterlogging (iii) Low irrigation cost",i & ii,i & iii,ii & iii,"i, ii & iii",b,Flood irrigation is cheap to set up but can often cause waterlogging if not managed properly.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,How many seedlings are planted per hill in the SRI method?,1,2,3,4,a,"System of Rice Intensification (SRI) emphasizes planting a single, young seedling per hill."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is the main goal of the AWD method?,Save water and fuel,Reduce pests,Increase yield,Early ripening,a,"Alternate Wetting and Drying (AWD) reduces water use by up to 30%, saving pumping/fuel costs."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,At what age should rice seedlings be transplanted in the SRI method?,10-15 days,15-20 days,20-25 days,25-30 days,a,SRI requires very young seedlings (usually 8-15 days old) to maximize tillering potential.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is another name/associated with the SRI method?,AWD,ADW,WAD,RSI,a,AWD is the specific irrigation management technique used within the SRI system.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,When is the first irrigation required in a wheat field?,Tillering stage,Heading stage,Crown Root Initiation (CRI),Flowering stage,c,CRI (usually 21 days after sowing) is the most critical stage for wheat irrigation.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which irrigation technique is used in the SRI method?,Flood,AWD,Sprinkler,Furrow,b,SRI uses Alternate Wetting and Drying (AWD) instead of continuous flooding.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,By what percentage does rice yield increase when using the SRI method?,10,15,20,25,c,Scientific studies show SRI can increase rice yields by approximately 20% or more.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,(Duplicate of Q. 134) What is the age of rice seedlings used in SRI?,10-15 days,20-25 days,25-30 days,30-35 days,a,Early transplanting is a core principle of SRI.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,In which crop is the SRI method used for irrigation and management?,Wheat,Rice,Maize,Foxtail Millet,b,SRI stands for System of Rice Intensification.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Suitable age of seedlings for transplanting in the SRI method—,12 days,20 days,35 days,30 days,a,"SRI uses very young seedlings, ideally between 8 to 15 days old."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What should be the percentage of seed germination rate in the SRI method?,85-75,75-80,70-75,80-85,d,"For the SRI method, a high germination rate (at least 80-85%) is required for success."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which method is followed for transplanting seedlings in the SRI method?,Rectangular,Triangular,Hexagonal,Square,d,"Seedlings are planted in a square pattern (e.g., 25cm x 25cm) to allow easy weeding and air circulation."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,In which year was the System of Rice Intensification (SRI) discovered?,1975,1980,1985,1990,c,"Father Henri de Laulanié discovered the SRI method in Madagascar in 1983, and it gained recognition in the mid-80s."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,If rice is cultivated using the SRI method: (i) Yield increases (ii) Life cycle of the crop increases (iii) Less methane gas is produced,i & ii,i & iii,ii & iii,"i, ii & iii",b,SRI actually reduces the crop duration (life cycle) by 1-2 weeks; it is eco-friendly as it reduces methane.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Problems in adopting the SRI method include: (i) Use of young seedlings (ii) Lack of skilled labor (iii) Unconventional irrigation method,i & ii,i & iii,ii & iii,"i, ii & iii",c,Handling fragile young seedlings and managing AWD irrigation requires skilled labor and specific knowledge.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Characteristics of the SRI method: (i) One seedling per hill (ii) Planting in a square pattern (iii) Alternate wetting and drying,i & ii,i & iii,ii & iii,"i, ii & iii",d,All three are core principles of the SRI method to ensure maximum tillering and root growth.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"A diagram showing a square grid of plants, with each plant spaced 25 cm apart from the next in both directions.

Q: How many seedlings are planted per hill in the shown method?",1,2,3,4,a,SRI strictly follows planting a single seedling per hill to reduce competition.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"A diagram showing a square grid of plants, with each plant spaced 25 cm apart from the next in both directions.

Q: Results of cultivation in this method: (i) Yield increases (ii) Number of tillers increases (iii) Crop duration decreases",i & ii,i & iii,ii & iii,"i, ii & iii",d,"SRI results in higher yields, significantly more tillers, and a shorter harvest time."
2022,Agriculture 1st Paper,Chapter 2,Dhaka,Board,Which soil is most suitable for agriculture?,Clay soil,Sandy soil,Loamy soil,Silt soil,c,"Loamy soil (Do-ash) is the best because it has a balanced mix of sand, silt, and clay."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which soil particle is the smallest?,Sand,Loam,Silt,Clay,d,"Clay (Kordom) particles are the finest, measuring less than 0.002 mm in diameter."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,How many soil texture classes are there in the International/USDA system?,9,11,12,14,c,"The USDA soil texture triangle consists of exactly 12 main classes (e.g., Clay, Silt Loam, etc.)."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is the relative proportion of individual particles in soil called?,Ribbon,Structure,Consistency,Texture,d,"Soil Texture (Bunot) is the relative percentage of sand, silt, and clay in a soil mass."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is called fine-textured soil?,Silt,Sand,Clay,Loam,c,Clay is referred to as fine-textured because of its extremely small particle size.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which soil contains more fine particles?,Clay,Sand,Loam,Clay Loam,a,Clay soil is composed of at least 40% fine clay particles.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which soil has the highest productivity?,Sandy soil,Silt soil,Loamy soil,Clay Loam,c,Loamy soil is considered the most productive for the widest variety of crops.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which soil particle is the most fine/minute?,Sand,Loam,Silt,Clay,d,Clay (Kordom) particles are the smallest and most minute among all soil components.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"To convert Clay soil into Loamy soil, what is the ratio of Sand, Silt, and Clay particles?",2:01:01,3:02:01,1:02:01,1:01:02,a,Loamy soil typically contains a higher proportion of sand and silt to balance the fine clay.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is the diameter (in mm) of clay particles?,0.5-1.0,0.25-5.0,1.0-2.0,< 0.002,d,"Clay (Kordom) consists of the smallest soil particles, measuring less than 0.002 mm."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,In which soil is the proportion of all particles roughly equal?,Loamy soil,Silt soil,Sandy soil,Clay soil,a,"Loamy (Do-ash) soil is a balanced mixture of sand, silt, and clay."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,In which soil do crops grow best?,Sandy soil,Silt soil,Loamy soil,Clay soil,c,"Loamy soil provides the ideal balance of aeration, moisture, and nutrients."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,(Duplicate of 163) In which soil is the proportion of all particles equal?,Loamy soil,Silt soil,Sandy soil,Clay soil,a,"Loamy soil is considered a ""medium"" texture because of its balanced composition."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"To convert Clay soil into Loamy soil, it requires: (i) Applying organic manure (ii) Applying sandy soil (iii) Applying irrigation",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Adding sand changes the texture, and organic matter improves structure; irrigation doesn't change the texture."
2022,Agriculture 1st Paper,Chapter 2,Dhaka,Board,"Stem: Tuhin's land has high banks, but even after heavy rain, no water stands.

Q: What type of soil does Tuhin have?",Sandy soil,Loamy soil,Silt soil,Clay soil,a,"Sandy soil has very high permeability, so it doesn't hold standing water."
2022,Agriculture 1st Paper,Chapter 2,Dhaka,Board,"Stem: (Same as Q. 167)

Q: To prepare the land for rice, Tuhin did: (i) Applied clay soil (ii) Applied lime (iii) Applied compost manure",i & ii,i & iii,ii & iii,"i, ii & iii",b,Adding clay and compost improves the water-holding capacity of sandy soil.
2019,Agriculture 1st Paper,Chapter 2,Dhaka,Board,"Stem: Forhad's village soil is very hard but turns into mud with little rain.

Q: What type of soil is this?",Clay soil,Silt soil,Loamy soil,Sandy soil,a,Clay soil is characterized by being hard when dry and sticky/muddy when wet.
2019,Agriculture 1st Paper,Chapter 2,Dhaka,Board,"Stem: (Same as Q. 169)

Q: Characteristics of this soil: (i) High water-holding capacity (ii) Cracks in summer (iii) Sweet potato grows well",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Clay soil cracks when dry; sweet potatoes prefer loose, sandy/loamy soil."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: A soil sample has 51% clay, 30% silt, 19% sand, and a pH of 5.7.

Q: What type of soil is this?",Sandy soil,Clay soil,Loamy soil,Silt soil,b,"Since the clay content is over 40-50%, it is classified as Clay soil (Etel)."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 171)

Q: To make this soil suitable for cultivation: (i) Apply sandy soil (ii) Apply lime (iii) Organic manure",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Sand improves texture, lime corrects the acidic pH (5.7), and organic manure improves structure."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is the artificial method of soil moisture conservation called?,Irrigation,Drainage,Mulching,Soil conservation,c,Mulching uses materials to cover the soil to prevent evaporation and retain moisture.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is a major cause of soil erosion in Bangladesh?,Riverbank erosion,Rainfall,Wind flow,Deforestation,b,Heavy rainfall (monsoon) is the most significant factor for surface soil erosion in Bangladesh.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is the most effective way to prevent soil erosion?,Cultivating cover crops,Building aisles,Mulching,Planting trees,a,Cover crops (Aachhadon) provide a direct protective layer for the soil surface.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,In which soil is erosion relatively lower?,Clay soil,Silty Clay,Clay Loam,Sandy soil,a,"Clay particles stick together (cohesion), making them harder to wash away than sand or silt."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is a way to prevent soil erosion?,Mulching,Overgrazing,Jhum cultivation,Water flow,a,Mulching protects the soil surface from the direct impact of rain and wind.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is a natural cause of soil erosion?,Tillage,Jhum cultivation,Cutting hills,Water flow (Runoff),d,"Natural runoff from rain or rivers causes natural erosion, whereas others are man-made."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is a cause of soil erosion?,Slope of land,Crop rotation,Organic matter,Cultivation,a,"A steep land slope increases the speed of runoff, leading to more erosion."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is an example of water erosion?,Saltation,Suspension,Gully erosion,Wind flow,c,Gully erosion occurs when runoff water creates deep channels or small rivers in the soil.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,At what speed (mph) do raindrops hit the ground causing soil to loosen and scatter?,10 miles,20 miles,22 miles,24 miles,d,"Raindrops hitting the soil at 24 mph cause ""Splash Erosion,"" loosening the topsoil."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which cultivation method usually causes soil erosion in hilly areas?,Terrace farming,Contour farming,Step farming,Jhum cultivation,d,"Jhum (shifting) cultivation involves clearing forests and burning, which leaves soil vulnerable to erosion."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,What is the movement of soil particles by jumping/leaping with wind called?,Soil creep,Splash erosion,Saltation,Sheet erosion,c,Saltation is the process where wind moves medium-sized soil particles in a series of short bounces.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which of the following is a way to conserve soil?,Deforestation,Applying organic manure,Excessive irrigation,Intensive farming,b,"Organic manure improves soil structure and binding, which helps prevent erosion."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Soil erosion can be prevented by: (i) Raising field aisles (ii) Cover cropping (iii) Flooding with water,i & ii,i & iii,ii & iii,"i, ii & iii",a,High aisles and cover crops hold the soil; flooding actually increases the risk of erosion.
2019,Agriculture 1st Paper,Chapter 2,Dhaka,Board,"Stem: Nandababu learned to cover the base of plants with leaves/creepers.

Q: What is this method called?",Roguing,Mulching,Pruning,Training,b,Mulching is the practice of covering soil to protect it and retain moisture.
2019,Agriculture 1st Paper,Chapter 2,Dhaka,Board,"Stem: (Same as Q. 187)

Q: Reasons for adopting this method: (i) Prevent erosion (ii) Conserve moisture (iii) Control temperature",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Mulching effectively conserves moisture, regulates soil heat, and prevents surface erosion."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: Asif saw channels like small rivers in the fields at Rangamati.

Q: What type of erosion did Asif see?",Furrow,Sheet,Rill/Gully,Riverbank,c,"Deep, river-like channels in hilly terrain are characteristic of Gully (নালা) erosion."
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,"Stem: (Same as Q. 189)

Q: Ways to prevent this: (i) Contour farming (ii) Applying organic matter (iii) Changing wind direction",i & ii,i & iii,ii & iii,"i, ii & iii",a,Contour farming and organic matter improve soil stability; wind direction isn't relevant to water erosion.
N/A,Agriculture 1st Paper,Chapter 2,HSC Standard,General Practice,Which component is called the 'Life of Soil'?,Air,Water,Organic matter,Minerals,c,"Organic matter is the ""life"" of soil because it provides nutrients and supports microbial life."
