Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2025,Business 2nd Paper,3,Dinajpur,Board,"[Stem: Same as above] The way to increase Jamuna Garments' productivity is- (i) Regular salary payment, (ii) Setting a specific pay scale, (iii) Introducing festival bonuses.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Regular payments, clear scales, and bonuses are all essential components of a sound human resource policy to motivate workers."
2025,Business 2nd Paper,3,Dinajpur,Board,"Based on the results of experimental application, which measure is taken for planning?",Selection of best alternative,Evaluating effectiveness,Goal setting,Data collection,b,"Once a plan is implemented on a trial basis, its effectiveness must be evaluated before full adoption."
2025,Business 2nd Paper,3,Dinajpur,Board,"Characteristics of a good plan are- (i) Realism, (ii) Inflexibility, (iii) Clear objective.",i & ii,i & iii,ii & iii,"i, ii & iii",b,"A good plan must be realistic and have clear objectives, but it must be flexible, not inflexible."
2025,Business 2nd Paper,3,Jessore,Board,"[Stem: Mr. Siraj, a principal, formed a committee for the 2025 study tour. He divided duties, responsibilities, and schedules after consultation and monitors progress.] Based on nature, what type of plan is this?",Function-based,Time-based,Standing,Single-use,d,"A study tour is a unique, one-time event, making the planning for it a single-use plan."
2025,Business 2nd Paper,3,Jessore,Board,"[Stem: Same as above] The main reason for the success of this study tour was- (i) Proper planning, (ii) Adequate budget, (iii) Direction and monitoring.",i & ii,ii & iii,i & iii,"i, ii & iii",d,"Success in such events requires comprehensive planning, sufficient financial resources, and active monitoring."
2025,Business 2nd Paper,3,Jessore,Board,"When separate plans are made for the major functions of an organization, it is called?",Comprehensive,Departmental,Regional,Informal,b,Plans designed for specific departments like production or marketing are known as departmental plans.
2025,Business 2nd Paper,3,Jessore,Board,What is the full form of SWOT?,Strengths Weakness Opportunities and Threats,Strong Weak Opportunity and True,Strength Weakness Opportunity and Threat,Strong Weak Option and Time,a,"SWOT stands for Strengths, Weaknesses, Opportunities, and Threats, used for strategic analysis."
2025,Business 2nd Paper,3,Jessore,Board,What is the mirror of the future?,Planning,Organization,Leading,Controlling,a,Planning is often referred to as the mirror of the future because it predicts future needs and prepares the organization for them.
2025,Business 2nd Paper,3,Barisal,Board,"A collection of mutually dependent, sequential tasks is called-",Method,Policy,Process,Strategy,c,A process is a series of steps or actions performed in a specific order to accomplish a task.
2025,Business 2nd Paper,3,Barisal,Board,"[Stem: Tulsi Ltd. decided to open a stall at the Dhaka Trade Fair for the first time. They formulated a plan but faced difficulties due to a lack of previous experience.] Based on characteristics, what type of plan is this?",Goal,Medium-term,Standing,Single-use,d,"Opening a stall at a specific trade fair for the first time is a unique, one-time activity, making it a single-use plan."
2025,Business 2nd Paper,3,Barisal,Board,"[Stem: Same as above] The reason for the implementation problem is- (i) Failure to consider background, (ii) Failure to hire qualified staff, (iii) Planning based on assumptions and emotions.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Failing to analyze the context, selecting the wrong team, and planning emotionally are all common causes for plan failure."
2025,Business 2nd Paper,3,Mymensingh,Board,[Stem: Karupannya Ltd. made a 20-year marketing plan but adjusted it midway to stay competitive. The company succeeded.] What type of plan did Karupannya Ltd. adopt?,Standing,Short-term,Medium-term,Long-term,d,A plan made for 20 years falls under the category of long-term planning.
2025,Business 2nd Paper,3,Mymensingh,Board,Which characteristic of planning was the reason for success?,Flexibility,Realism,Cost reduction,"i, ii & iii",a,The ability to adjust the plan midway due to competition is a testament to the importance of flexibility.
2025,Business 2nd Paper,3,Mymensingh,Board,What is the numerical expression of a plan called?,Policy,Goal,Budget,Project,c,A budget is the quantitative representation of planned activities.
2025,Business 2nd Paper,3,Mymensingh,Board,How many types of plan classification exist based on organizational structure?,2,4,5,6,a,"Based on organizational structure, plans are typically classified into two types: Strategic and Functional (or operational)."
2025,Business 2nd Paper,3,Mymensingh,Board,What is the intended result of planning called?,Program,Policy,Strategy,Goal,d,The intended result or objective that a plan aims to achieve is called a goal.
2025,Business 2nd Paper,3,Mymensingh,Board,Which of the following is included in a standing plan?,Budget,Process,Project,Mission,b,"A process describes a standard, recurring way of performing tasks, qualifying it as a standing plan."
2025,Business 2nd Paper,3,Comilla,Board,What is the intended result of planning called?,Program,Strategy,Project,Goal,d,The specific end result or objective that a plan aims to achieve is called a goal.
2025,Business 2nd Paper,3,Comilla,Board,Which one is a standing plan?,Budget,Policy,Program,Project,b,"Policies are standing plans, as they are established guidelines for decision-making in recurring situations."
2025,Business 2nd Paper,3,Comilla,Board,[Stem: 'X' Company is thinking of including 10 new items in their product line within the next 5 years to move ahead in the current competitive market.] What type of plan has 'X' company adopted?,Functional,Strategic,Long-term,Comprehensive,b,Plans made to gain a competitive advantage in the market are strategic plans.
2025,Business 2nd Paper,3,Sylhet,Board,Which element must be started first in planning?,Decision making,Employee support,Goal setting,Budget making,c,Planning process starts with defining organizational goals and objectives.
2025,Business 2nd Paper,3,Sylhet,Board,"Reasons for planning failure- (i) Lack of knowledge, (ii) Insufficient data, (iii) Over-confidence.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Lack of knowledge, poor data, and excessive over-confidence are all common reasons for planning failure."
2025,Business 2nd Paper,3,Sylhet,Board,"[Stem: Mr. Mishuk set up a fast food shop in the international trade fair. He earned a reputation and profit, and wants to continue the business in the future.] The duration-based plan established by Mr. Mishuk is-",Goal,Single-use plan,Standing plan,Short-term plan,b,"A temporary stall at a trade fair is a unique, one-time undertaking, which makes it a single-use plan."
2025,Business 2nd Paper,3,Sylhet,Board,"[Stem: Same as above] To continue the business, Mr. Mishuk needs to take- (i) Standing plan formulation, (ii) New strategy formulation, (iii) Defining mission.",i & ii,i & iii,ii & iii,"i, ii & iii",b,"To operate a permanent business, he needs standing plans (for consistency) and a clear mission statement; strategy formulation is also important but i & iii are core foundations."
2023,Business 2nd Paper,3,Dhaka,Board,"What is the numerical, quantitative, and financial expression of a plan?",Policy,Project,Budget,Goal,c,"A budget represents a plan expressed in numerical, quantitative, or financial terms."
2023,Business 2nd Paper,3,Dhaka,Board,Vision-2041 belongs to which type of plan?,Single-use,Standing,Long-term,Functional,c,A vision extending over several decades (like Vision-2041) is a long-term plan.
2023,Business 2nd Paper,3,Dhaka,Board,"[Stem: Chittagong Association members in Dhaka planned a picnic in Sandwip by renting a ship. Due to bad weather at Kumira ghat, they successfully completed it at Mahamaya Lake instead.] The plan described is-",Standing,Single-use,Strategic,Comprehensive,b,"A picnic is a unique, non-recurring event, making the planning for it a single-use plan."
2023,Business 2nd Paper,3,Dhaka,Board,Due to which special characteristic of an ideal plan was the association's picnic successful?,Flexibility,Acceptability,Continuity,Data reliability,a,Flexibility allowed them to change the venue when the original one became inaccessible due to bad weather.
2023,Business 2nd Paper,3,Rajshahi,Board,What are the sequential steps of performing work called?,Policy,Custom,Method,Process,d,A process refers to a specific series of steps or actions to complete a task.
2023,Business 2nd Paper,3,Rajshahi,Board,Which is considered the mirror of management?,Planning,Organization,Staffing,Controlling,a,Planning is called the mirror of management because it reflects future intentions and expectations.
2023,Business 2nd Paper,3,Rajshahi,Board,Decision-making will be accurate if which attitude is avoided?,Open,Neutral,Biased,Conscious,c,Biased or prejudiced decision-making negatively impacts the quality and fairness of outcomes.
2023,Business 2nd Paper,3,Rajshahi,Board,"[Stem: Nandan Food produces food based on fixed size, color, and model. 12% profit growth target for 2022 was set, but it was changed considering the global economy.] What nature of plan does Nandan Food formulate for production?",Standing,Single-use,Goal,Comprehensive,a,"Fixed sizes, colors, and models indicate standardized, standing procedures for production."
2023,Business 2nd Paper,3,Rajshahi,Board,"Characteristics of the 2022 plan- (i) Flexible, (ii) Logical, (iii) Specific.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"A sound plan should be flexible (due to economic changes), logical (based on facts), and specific (clear targets)."
2023,Business 2nd Paper,3,Jessore,Board,What type of plan is a class routine?,Strategy,Single-use,Policy,Standing,d,"A class routine is a repetitive plan used throughout an academic session, making it a standing plan."
2023,Business 2nd Paper,3,Jessore,Board,General guidelines for performing tasks are called-,Strategy,Method,Policy,Process,c,Policies provide general guidelines for organizational members to act in specific situations.
2023,Business 2nd Paper,3,Jessore,Board,Which is not a standing plan?,Policy,Process,Project,Method,c,"A project is a single-use plan developed for a specific, non-recurring task."
2023,Business 2nd Paper,3,Sylhet,Board,"Included in single-use planning- (i) Process, (ii) Program, (iii) Project.",i & ii,i & iii,ii & iii,"i, ii & iii",c,"Programs and projects are developed for unique, one-time goals; processes are standing plans."
2023,Business 2nd Paper,3,Sylhet,Board,What is the intended result of planning called?,Process,Strategy,Method,Goal,d,The objective or intended result of a plan is defined as its goal.
2023,Business 2nd Paper,3,Sylhet,Board,Which is a standing plan?,Policy,Departmental plan,Strategic plan,Regional plan,a,A policy is a standard operating guideline and serves as a standing plan.
2023,Business 2nd Paper,3,Sylhet,Board,[Stem: Chairman Humayun of Life Pharma Ltd. divides work and departmental managers formulate separate plans for their work.] What is the type of plan adopted?,Standing,Single-use,Functional,Strategic,c,Plans formulated for specific functions (like departments) are functional plans.
2023,Business 2nd Paper,3,Sylhet,Board,"Impacts of the plan- (i) Goal setting, (ii) Future evaluation, (iii) Selection of alternatives.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"A good plan requires setting goals, evaluating future scenarios, and selecting the best alternative."
2023,Business 2nd Paper,3,Barisal,Board,What type of plan is an operational plan?,Short-term,Medium-term,Long-term,Annual,a,Operational plans are short-term plans that detail day-to-day operations.
2023,Business 2nd Paper,3,Barisal,Board,How does planning eliminate risk and uncertainty?,Money,Labor,Direction,Forecasting,d,"Forecasting allows managers to anticipate future events, thereby reducing uncertainty."
2023,Business 2nd Paper,3,Barisal,Board,"[Stem: Mr. Harun, principal of Padma College, forms a routine committee led by Momin to execute class tasks for an academic year.] This formation is what type of plan?",Short-term,Medium-term,Functional,Time-based,a,A plan for an academic year is a short-term plan.
2023,Business 2nd Paper,3,Dinajpur,Board,What is the first function of management?,Motivation,Direction,Controlling,Planning,d,Planning is the foundational and primary function of management.
2023,Business 2nd Paper,3,Dinajpur,Board,Which attitude should be avoided for accurate decision-making?,Open,Neutral,Biased,Conscious,c,Biased decision-making hinders objective and correct outcomes.
2023,Business 2nd Paper,3,Dinajpur,Board,What does decision-making mean?,Making a plan,Determining the background,Choosing the best from alternatives,Identifying suitable alternatives,c,Decision-making is the process of selecting the most suitable alternative from several options.
2023,Business 2nd Paper,3,Dinajpur,Board,"Which is included in a single-use plan? (i) Program, (ii) Project, (iii) Policy.",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Programs and Projects are single-use plans, whereas a Policy is a standing plan."
2023,Business 2nd Paper,3,Dinajpur,Board,Which function follows 'Controlling' in the management cycle?,Organization,Coordination,Direction,Planning,d,"In the management cycle, controlling provides feedback that leads back to Planning for the next period."
2023,Business 2nd Paper,3,Dinajpur,Board,"Following a plan leads to- (i) Easier achievement of objectives, (ii) Effective use of resources, (iii) Increase in employee respect.",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Planning helps in achieving objectives and efficient resource utilization, while the third option is not a direct result."
2023,Business 2nd Paper,3,Dinajpur,Board,"[Stem: Hasan is an 11th-grade student. He makes a schedule to complete his daily studies and other tasks. Later, he completes all tasks according to the schedule.] Which management function is reflected in Hasan's activities?",Organization,Direction,Planning,Controlling,c,"Planning involves deciding in advance what to do, which is exactly what Hasan does by making a schedule."
2023,Business 2nd Paper,3,Dinajpur,Board,"[Stem: Same as above] By following the schedule, Hasan- (i) Can utilize his own potential, (ii) Can achieve his goal, (iii) Can remain mentally firm.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Following a well-thought-out plan helps in utilizing potential, goal attainment, and mental stability."
2023,Business 2nd Paper,3,Mymensingh,Board,What type of plan is a method?,Standing,Single-use,Short-term,Medium-term,a,"A method is a systematic way of doing a task, making it a standing plan as it is used repeatedly."
2023,Business 2nd Paper,3,Mymensingh,Board,How many types of plans are there based on time duration?,2,3,4,5,b,"Based on time, plans are classified into three types: Short-term, Medium-term, and Long-term."
2023,Business 2nd Paper,3,Mymensingh,Board,"[Stem: Mr. Saiful is a production manager. He analyzed market conditions and set a target to increase total sales by 30% in the next 4 years.] Based on organizational criteria, what type of goal has Mr. Saiful set?",Strategic,Mission,Long-term,Functional,a,Setting sales growth targets to stay competitive reflects a strategic goal.
2023,Business 2nd Paper,3,Mymensingh,Board,"[Stem: Same as above] Based on time, what type of plan has Mr. Saiful taken?",Long,Short,Interim,Medium,d,A 4-year plan falls into the category of medium-term planning.
2023,Business 2nd Paper,3,Chittagong,Board,Which helps in amending a plan?,Leadership,Coordination,Organization,Controlling,d,Controlling provides performance data which is essential for correcting or amending future plans.
2023,Business 2nd Paper,3,Chittagong,Board,"Planning is- (i) A mental activity, (ii) An intellectual activity, (iii) A physical labor activity.",i & ii,i & iii,ii & iii,"i, ii & iii",a,Planning is primarily a mental and intellectual exercise; it does not involve physical labor.
2023,Business 2nd Paper,3,Chittagong,Board,Which is a standing plan?,Program,Project,Policy,Goal,c,"Policies are established guidelines for ongoing decisions, making them standing plans."
2023,Business 2nd Paper,3,Chittagong,Board,What type of plan is a class routine for Ramadan?,Single-use,Standing,Goal,Long-term,a,A routine specifically for one month (Ramadan) is a single-use plan as it is temporary.
2023,Business 2nd Paper,3,Comilla,Board,What is the maximum duration of a short-term plan?,1,3,5,10,a,Short-term plans typically have a duration of one year or less.
2023,Business 2nd Paper,3,Comilla,Board,Formulating an annual study tour policy is under which plan?,Goal,Single-use,Standing,Departmental,c,"Policies are standing plans, and a tour policy acts as a guideline for such activities."
2023,Business 2nd Paper,3,Comilla,Board,"The decision-making process is- (i) Evaluating alternatives, (ii) Collecting data and information, (iii) Prioritization.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Decision-making involves gathering data, identifying and evaluating alternatives, and prioritizing them."
2022,Business 2nd Paper,3,Dhaka,Board,What is the maximum duration of a short-term plan?,1 year,2 years,3 years,5 years,a,Short-term plans are generally defined as lasting for one year or less.
2022,Business 2nd Paper,3,Dhaka,Board,[Stem: Asha Company Ltd. has been recruiting staff through written and oral exams since its inception.] What type of plan exists in the organization for recruitment?,Standing,Short-term,Single-use,Medium-term,a,A standard recruitment procedure is a standing plan.
2022,Business 2nd Paper,3,Dhaka,Board,"[Stem: Same as above] As a result of such planning- (i) Cost will increase, (ii) Dynamism will increase, (iii) Time will be utilized properly.",i & ii,i & iii,ii & iii,"i, ii & iii",c,"Standardizing recruitment saves time and increases dynamism, whereas it actually reduces cost in the long run."
2022,Business 2nd Paper,3,Dhaka,Board,Which management function is the foundation of other functions?,Controlling,Organization,Direction,Planning,d,Planning is the foundational function upon which all other management activities are built.
2022,Business 2nd Paper,3,Dhaka,Board,"The work of top-level management is- (i) Supervising workers, (ii) Goal setting, (iii) Policy formulation.",i & ii,i & iii,ii & iii,"i, ii & iii",c,Top-level management is responsible for strategic tasks like goal setting and policy formulation.
2022,Business 2nd Paper,3,Rajshahi,Board,What is the intended result of planning called?,Budget,Goal,Project,Program,b,Goal (or objective) is the intended result that planning aims to achieve.
2022,Business 2nd Paper,3,Rajshahi,Board,Constructing the Padma Bridge falls under which type of plan?,Single-use,Standing,Strategic,Functional,a,"A construction project like the Padma Bridge is a non-recurring, specific task, making it a single-use plan."
2022,Business 2nd Paper,3,Rajshahi,Board,What is the numerical expression of a plan?,Budget,Goal,Project,Policy,a,A budget is the quantitative and numerical expression of a plan.
2022,Business 2nd Paper,3,Rajshahi,Board,[Stem: Padma Bridge construction is nearing completion. The plan for maintenance will be used for years.] What type of plan is the maintenance work?,Single-use,Standing,Goal,Short-term,b,A maintenance plan intended for long-term repeated use is a standing plan.
2022,Business 2nd Paper,3,Rajshahi,Board,What is the basis for the next plan?,Organization,Direction,Controlling,Leadership,c,"Controlling identifies gaps in performance, which serves as the basis for the next cycle of planning."
2022,Business 2nd Paper,3,Jessore,Board,"[Stem: Suman is a student worried about exams. On his teacher's advice, he makes a routine and continues his studies, which improves his grades and restores confidence.] This activity matches which management function?",Planning,Direction,Motivation,Controlling,a,Creating a study routine is a classic example of planning.
2022,Business 2nd Paper,3,Jessore,Board,"[Stem: Same as above] Benefits of following the routine are- (i) Goal attainment, (ii) Stress relief, (iii) Time management.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"A routine helps in achieving goals, managing time, and reducing stress by providing structure."
2022,Business 2nd Paper,3,Jessore,Board,Which is a departmental plan?,Short-term,Medium-term,Long-term,Annual,d,Annual plans are often created at the departmental level to meet yearly targets.
2022,Business 2nd Paper,3,Jessore,Board,What is the process of selecting the best alternative from various options?,Planning,Organizing,Decision-making,Forecasting,c,The process of choosing the best course of action from available alternatives is decision-making.
2024,Business 2nd Paper,3,Viqarunnisa Noon School & College,College,"[Stem: Ms. Mili has been a Managing Director at a garment factory in Savar for two years. This year, she plans to increase production by 10% for higher profit, but faces problems implementing it due to lack of experience.] The 10% production increase is what type of plan?",Goal,Single-use,Standing,Short-term,a,"A goal or objective is a specific target (e.g., 10% production increase) that the organization intends to achieve."
2024,Business 2nd Paper,3,Viqarunnisa Noon School & College,College,"[Stem: Same as above] The flaw in planning causing implementation issues is- (i) Problem in determining correct background, (ii) Excessive optimism about the future, (iii) Making plans based on assumption and emotion.","i, ii","i, iii","ii, iii","i, ii, iii",d,"All three are common pitfalls in planning: lack of background data, unrealistic optimism, and emotional/irrational planning lead to failure."
2024,Business 2nd Paper,3,Viqarunnisa Noon School & College,College,Which is a characteristic of a good plan?,Lack of flexibility,Continuity,Uncertainty,Time-consuming,b,"A good plan should be continuous, realistic, and flexible, not lacking in flexibility or uncertain."
2024,Business 2nd Paper,3,Viqarunnisa Noon School & College,College,What is the intended result of planning called?,Goal,Strategy,Program,Project,a,The result or outcome that an organization strives to reach through planning is called a Goal.
2024,Business 2nd Paper,3,Dhaka Commerce College,College,Which is considered the mirror of management?,Planning,Organization,Direction,Controlling,a,Planning is called the mirror of management as it reflects the future path and goals of the organization.
2024,Business 2nd Paper,3,Dhaka Commerce College,College,A method is what type of plan?,Goal,Standing,Multiple,Situation-based,b,"A method is a systematic way of doing a task, making it a standing plan as it is repeated over time."
2024,Business 2nd Paper,3,Dhaka Commerce College,College,What is a quantitative plan called?,Goal,Project,Budget,Target,c,A budget is the numerical or quantitative expression of a plan in financial terms.
2024,Business 2nd Paper,3,Dhaka Commerce College,College,Modern Wand Ltd. plans to build a building. What type of plan is this?,Single-use,Standing,Strategic,Informal,a,"Building a specific structure is a one-time task, categorizing it as a single-use plan."
2024,Business 2nd Paper,3,Adamjee Cantonment College,College,"[Stem: Mr. Hamid, MD of Alpha Ltd., noticed sales are not satisfactory for the last few months. He conducted a survey and analysis showed defects in the sales plan.] What were the defects in the plan? (i) Deviation from previous plans, (ii) Wrong info about competitors, (iii) Not prioritizing economic/political conditions.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"All listed factors are major planning errors: ignoring external conditions, bad data, and inconsistency with historical context."
2024,Business 2nd Paper,3,Adamjee Cantonment College,College,[Stem: Same as above] Mr. Hamid wants to emphasize a good plan. What is needed for this?,Assumption about future,Purpose-oriented,Efficient use of resources,Clear objective & realism,d,"An effective plan must be based on clear, specific goals and realistic assumptions, not just general assumptions."
2024,Business 2nd Paper,3,Holy Cross College,College,Which is considered the mirror of management?,Planning,Organization,Staffing,Controlling,a,"Planning acts as a mirror, reflecting future expectations and organizational intent."
2024,Business 2nd Paper,3,Holy Cross College,College,"To face globalization, what plan must a multinational company adopt?",Single-use,Standing,Functional,Strategic,d,"Strategic planning is essential for large, global organizations to navigate long-term challenges and competition."
2024,Business 2nd Paper,3,Holy Cross College,College,Through which is the direction of planning obtained?,Custom,Policy,Objective,Method,c,Objectives act as the beacon that provides clear direction to all organizational planning efforts.
2024,Business 2nd Paper,3,Holy Cross College,College,"[Stem: Mr. Azad has a plot in Uttara. To avoid house building hassles, he contracted a developer (Jonota Pvt Ltd) after discussing with many.] Which characteristic of planning is prioritized?",Flexibility,Continuity,Best alternative,Data reliance,c,Choosing a specific developer after evaluating several options shows selecting the 'Best Alternative' in planning.
2024,Business 2nd Paper,3,Holy Cross College,College,"[Stem: Same as above] In Mr. Azad's decision-making- (i) Collected and analyzed data, (ii) Evaluated potential opportunities, (iii) Evaluated alternatives.","i, ii","i, iii","ii, iii","i, ii, iii",d,"All three steps—data gathering, opportunity evaluation, and alternative assessment—are integral to the planning and decision process."
2024,Business 2nd Paper,3,"BN College, Chittagong",College,In which plan are employees more comfortable working?,Single-use,Standing,Medium-term,Long-term,b,"Employees feel more comfortable with established, consistent routines (standing plans) because expectations are clear."
2024,Business 2nd Paper,3,"BN College, Chittagong",College,A project falls into which type of plan?,Single-use,Standing,Strategic,Departmental,a,"A project is a specific, non-recurring, unique activity, making it a single-use plan."
2024,Business 2nd Paper,3,"BN College, Chittagong",College,"[Stem: Shapla Group is an export-oriented firm. Since its inception, they recruit for important posts using the same method every year.] The result of this plan is- (i) Dynamism impaired, (ii) Work efficiency increases, (iii) Cost decreases.",i & ii,i & iii,ii & iii,"i, ii & iii",c,"Using standardized methods (standing plans) enhances efficiency and reduces administrative costs, although it might reduce agility."
2024,Business 2nd Paper,3,"BN College, Chittagong",College,"Planning is called- (i) Intellectual work, (ii) Physical work, (iii) Mental work.",i & ii,i & iii,ii & iii,"i, ii & iii",b,Planning is purely an intellectual and mental exercise; it does not involve physical manual labor.
2024,Business 2nd Paper,3,"BN College, Chittagong",College,What is the intended result of planning called?,Program,Goal,Project,Strategy,b,The specific result that the planning process intends to achieve is called a Goal.
2024,Business 2nd Paper,3,Comilla Victoria College,College,"Planning is called- (i) Intellectual work, (ii) Physical work, (iii) Mental work.",i & ii,i & iii,ii & iii,"i, ii & iii",b,"As stated previously, planning is an intellectual and mental task, not physical."
2024,Business 2nd Paper,3,Comilla Victoria College,College,What is the intended result of planning called?,Budget,Goal,Project,Program,b,Goal (Objective) is the desired outcome.
2024,Business 2nd Paper,3,Comilla Victoria College,College,"Included in single-use plan- (i) Policy, (ii) Program, (iii) Project.",i & ii,i & iii,ii & iii,"i, ii & iii",c,Programs and Projects are single-use; Policies are standing plans.
2024,Business 2nd Paper,3,Comilla Victoria College,College,Mission belongs to which plan?,Goal,Single-use,Functional,Standing,d,"Mission is the broad, fundamental purpose of an organization, serving as a permanent (standing) guide."
2024,Business 2nd Paper,3,Comilla Victoria College,College,Where does a leader guide manpower?,Interest,Goal,Team,Organization,b,A leader guides manpower towards the achievement of organizational goals.
2024,Business 2nd Paper,3,Dhaka City College,College,"Planning is called- (i) Intellectual work, (ii) Physical work, (iii) Mental work.",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Planning is an intellectual and mental process, excluding physical work."
2024,Business 2nd Paper,3,Dhaka City College,College,Which is a standing plan?,Project,Program,Detailed plan,Policy,d,"Policies are established, standing guidelines for recurring organizational situations."
2024,Business 2nd Paper,3,Dhaka City College,College,Which plan is used to defeat a long-term competitor?,Single-use,Standing,Political,Functional,a,Strategic (often categorized as single-use or high-level functional) plans are used to compete. Note: Strategy is often the intended answer here.
2024,Business 2nd Paper,3,Dhaka City College,College,"[Stem: Jalil owns medicine factory, using same method to recruit staff for 8 years.] What kind of plan is mentioned?",Single-use,Standing,Goal,Functional,b,Recruiting using the same method for years is a standing plan.
2024,Business 2nd Paper,3,Dhaka City College,College,"As a result of such planning- (i) Cost increases, (ii) Dynamism increases, (iii) Time is utilized properly.",i & ii,i & iii,ii & iii,"i, ii & iii",c,Standardizing procedures (standing plans) leads to time efficiency and increased organizational dynamism/consistency.
2024,Business 2nd Paper,3,Dhaka City College,College,What is the intended result of planning called?,Program,Strategy,Project,Goal,d,The objective or intended result is the Goal.
2024,Business 2nd Paper,3,Ideal School & College,College,Vision 2041 belongs to which plan?,Single-use,Standing,Long-term,Functional,c,A vision spanning multiple decades is a long-term plan.
2024,Business 2nd Paper,3,Ideal School & College,College,Through which plan is a competitor countered?,Program,Process,Strategy,Policy,c,Strategies are specifically designed plans to counter competitive moves.
2024,Business 2nd Paper,3,Ideal School & College,College,Report is a type of-,Direction,Planning,Controlling,Leadership,c,Reports are used as tools in Controlling to evaluate performance against the plan.
2024,Business 2nd Paper,3,Ideal School & College,College,"[Stem: Akhi is a manager, has 2 crores idle cash, plans to invest.] What is the investment opportunity?",Short-term,Medium-term,Long-term,Single-use,c,Large capital investments are typically evaluated as long-term projects.
2024,Business 2nd Paper,3,Ideal School & College,College,"[Stem: Same as above] Decision to invest in Project B is based on- (i) High expected return, (ii) Same project duration, (iii) Necessary idle capital.",i & ii,i & iii,ii & iii,"i, ii & iii",b,Investment decisions depend on the return rate (i) and availability of capital (iii); duration equality (ii) is rarely a factor.
2024,Business 2nd Paper,3,Ideal School & College,College,Dhaka Metro Rail construction plan?,Single-use,Standing,Goal,Strategic,a,Building a specific infrastructure project like Metro Rail is a single-use task.
2025,Business 2nd Paper,4,Dhaka,Board,What is the first task of the organization process?,Division of work,Specifying responsibilities,Determining mutual relationships,Delegation of authority,a,Organization starts by identifying and dividing the total work into manageable tasks (Division of Work).
2025,Business 2nd Paper,4,Dhaka,Board,Why is Line and Staff organization better than Line organization?,Quick decision,Establishing discipline,Reducing executive workload,Cost reduction,c,"Staff (advisors) handle specialized tasks, which significantly reduces the operational workload of line executives."
2025,Business 2nd Paper,4,Dhaka,Board,"[Stem: Jui Ltd has several departments. Dept heads are responsible for all tasks. As the business grew, one advisor was appointed for each head. It created difficulties later.] What is the current organization structure of Jui Ltd?",Line,Line and Staff,Functional,Committee,b,The addition of advisors (staff) to support the department heads (line) transforms the structure into Line and Staff.
2025,Business 2nd Paper,4,Dhaka,Board,"[Stem: Same as above] Potential problems of the new structure are- (i) Reduced production, (ii) Conflict creation, (iii) Increased cost.",i & ii,i & iii,ii & iii,"i, ii & iii",c,"Line and Staff structures often face ""Line vs. Staff"" conflict and increased administrative costs due to high-paid advisors."
2025,Business 2nd Paper,4,Rajshahi,Board,Which organization structure has the least stability?,Line,Line and Staff,Functional,Committee,d,"Committees are often formed for specific, temporary purposes and are dissolved once the task is complete, hence low stability."
2025,Business 2nd Paper,4,Rajshahi,Board,"[Stem: Dept heads of Shihab & Co did all work alone. As scope grew, an assistant was appointed for each.] Current structure is-",Line,Line and Staff,Functional,Committee,b,Adding assistants (staff) to support department heads (line) makes it a Line and Staff organization.
2025,Business 2nd Paper,4,Rajshahi,Board,Who is the innovator of Functional Organization?,Henri Fayol,Prof. Newman,Harold Koontz,F.W. Taylor,d,F.W. Taylor introduced the concept of Functional Organization as part of his Scientific Management theory.
2025,Business 2nd Paper,4,Rajshahi,Board,"Types of organization structures are- (i) Line organization, (ii) Social organization, (iii) Committee organization.",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Line and Committee are recognized formal organization structures, whereas Social organization is an informal type."
2025,Business 2nd Paper,4,Chittagong,Board,Which organization structure has the lowest stability?,Line,Matrix,Functional,Committee,d,"Committee organizations are typically formed for temporary tasks, leading to the least organizational stability."
2025,Business 2nd Paper,4,Chittagong,Board,Which structure is suitable for a large-scale organization producing multiple products?,Functional,Matrix,Line,Line and Staff,b,Matrix organizations effectively manage multiple projects/products by combining functional and product-based lines.
2025,Business 2nd Paper,4,Chittagong,Board,"Advantages of Line Organization are- (i) Opportunity for specialization, (ii) Quick decision, (iii) Establishing discipline.",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Line organization is known for strict discipline and fast decisions, but it lacks specialization."
2025,Business 2nd Paper,4,Dinajpur,Board,"Advantages of Committee Organization- (i) Facing emergency, (ii) Democratic management, (iii) Increased cooperation.",i & ii,i & iii,ii & iii,"i, ii & iii",c,Committees foster cooperation and democratic decision-making; they are often too slow for emergency situations.
