Year,Subject,Chapter,Level,Category,Stem,Question_A,Question_B,Question_C,Question_D,Ans_A,Ans_B,Ans_C,Ans_D
2017,Finance 1st,5,Jessore Board,Board,"Mr. Sojib can take trade credit under terms 2/15, net 45, or issue 120-day commercial paper. The face value of each commercial paper is TK 100 and the selling price is TK 95.",What is short-term financing?,What do you mean by trade credit?,Calculate the cost of the commercial paper.,Which one should Mr. Sojib accept: trade credit or commercial paper? Comment.,Short-term financing refers to the collection of funds for a period of less than one year to meet daily operating expenses.,"1. Trade credit is a spontaneous source of financing where a buyer receives goods now and pays the supplier at a later date.

2. It is an agreement between two businesses that allows for the purchase of goods without immediate cash payment.","1. Data: $FV = 100$; $SV = 95$; $MP = 120$ days.

2. Formula: $Kcp = \frac{FV - SV}{SV} \times \frac{360}{MP} \times 100$.

3. Calculation: $\frac{100 - 95}{95} \times \frac{360}{120} \times 100 = 0.0526 \times 3 \times 100 =$ 15.79%.","1. Commercial Paper Cost: 15.79% (from C).

2. Trade Credit Cost: $CD = 2\%; CP = 45; DP = 15$.

3. Calculation: $\frac{2}{98} \times \frac{360}{30} \times 100 =$ 24.49%.

4. Conclusion: Sojib should choose commercial paper because its cost (15.79%) is much lower than the cost of giving up the trade credit discount (24.49%)."
2017,Finance 1st,5,Barisal Board,Board,"Kids Zone and Child Zone are toy car manufacturers. Kids Zone produces 2,50,000 cars annually. Its ordering cost is TK 400 and carrying cost is TK 2 per unit. Child Zone has a total ordering cost of TK 14,000 and a total carrying cost of TK 8,000.",What is lead time?,What do you mean by accounts receivable management? Explain.,Calculate the EOQ for Kids Zone.,Is the total inventory cost of Child Zone higher? Provide a comparative mathematical analysis.,Lead time is the total time that elapses between the placement of an order and the receipt of the goods in the warehouse.,"1. It is the process of ensuring that customers pay their dues on time to maintain cash flow.

2. It involves setting credit policies, evaluating creditworthiness, and implementing collection procedures.","1. Data: $A = 2,50,000$; $O = 400$; $C = 2$.

2. Formula: $EOQ = \sqrt{\frac{2 \times A \times O}{C}}$.

3. Calculation: $\sqrt{\frac{2 \times 2,50,000 \times 400}{2}} = \sqrt{10,00,00,000} =$ 10,000 units.","1. Kids Zone Total Cost: $(\frac{2,50,000}{10,000} \times 400) + (\frac{10,000}{2} \times 2) = 10,000 + 10,000 =$ TK 20,000.

2. Child Zone Total Cost: $14,000 + 8,000 =$ TK 22,000.

3. Conclusion: Yes, Child Zone’s total inventory cost (TK 22,000) is higher than Kids Zone’s (TK 20,000)."
2026,Finance 1st,5,RAJUK Uttara Model College,College,"Kohinoor Chemicals needs TK 15,00,000. Option 1: Credit purchase at 3/15, net 45. Option 2: Bank loan at 12% interest with 10% compensating balance and interest paid in advance (discount loan). Option 3: 3-month commercial paper, face value TK 2,000, sold at 10% discount, with 3% dealer commission and 2% stamp duty.",What is revolving credit?,Why is inventory management important?,Calculate the cost of trade credit for the 1st option.,Which option should Kohinoor Chemicals select? Give your opinion.,Revolving credit is a formal and legal commitment by a bank to lend up to a maximum amount to a firm for a specific period.,"1. It ensures an uninterrupted production process and sales flow by preventing stockouts.

2. It minimizes total costs by balancing ordering and carrying costs, ensuring funds are not unnecessarily tied up.","1. Data: $CD = 3\%; CP = 45; DP = 15$.

2. Formula: $Ktc = \frac{CD}{100-CD} \times \frac{360}{CP-DP} \times 100$.

3. Calculation: $\frac{3}{97} \times \frac{360}{30} \times 100 =$ 37.11%.","1. Opt 1: 37.11% (from C).

2. Opt 2 (Bank): $\frac{i}{1-i-CB} = \frac{0.12}{1-0.12-0.10} = 15.38\%$.

3. Opt 3 (CP): Costs = $10\%+3\%+2\% = 15\%$. $Kcp = \frac{15}{85} \times \frac{360}{90} \times 100 = 70.59\%$.

4. Conclusion: Kohinoor should choose Option 2 (Bank Loan) as it has the lowest effective cost."
2026,Finance 1st,5,Notre Dame College,College,"Jaflong Foods sells processed foods. Monthly demand is 10,000 packets. Lead time is 3–5 days. Safety stock is 1,200 units. Working days = 300. Manager re-orders at 2,000 units. AB Co. has annual cash outflow of TK 50,00,000, operating cycle of 100 days, and average payable period of 30 days.",What is spontaneous financing?,Who bears the cost of trade credit?,What is the Minimum Operating Cash (MOC) for AB Company?,Evaluate the logic of the manager's re-order decision mathematically.,"Spontaneous financing refers to sources of funds that arise naturally from day-to-day business operations, such as accounts payable.","1. Nominally, the buyer bears the ""opportunity cost"" if they fail to take the cash discount.

2. Sellers may also shift the cost to buyers by increasing the base price of goods.","1. Cash Conversion Cycle (CCC): $100 - 30 = 70$ days.

2. Cash Turnover (CT): $360 / 70 = 5.14$ times.

3. MOC: $50,00,000 / 5.14 =$ TK 9,72,763.","1. Daily Demand: $(10,000 \times 12) / 300 = 400$ units.

2. Max ROP: $(Daily Demand \times Max Lead Time) + Safety Stock$.

3. Calculation: $(400 \times 5) + 1,200 = 3,200$ units.

4. Conclusion: The decision to re-order at 2,000 units is illogical as it is far below the required 3,200 units, risking a stockout."
2026,Finance 1st,5,Dhaka Commerce College,College,"Syedpur Enterprise sells jute products. Annual demand is 12,00,000 units at TK 220 each. Ordering cost is TK 800 and carrying cost is TK 20 per unit. Lead time is 4 days. Safety stock is 12,000 units. Total working days = 300. Manager re-orders at 20,000 units.",What is spontaneous financing?,How does a change in the cash conversion cycle affect cash turnover?,Calculate the annual total inventory cost for Syedpur Enterprise.,Evaluate the logic of the manager's re-order decision mathematically.,"Spontaneous financing refers to funds that arise naturally from operations, like trade credit and accruals.","1. There is an inverse relationship; if the cash conversion cycle decreases, cash turnover increases.

2. A shorter cycle means the company completes the cash-to-cash process more times per year, requiring less idle cash.","1. EOQ: $\sqrt{\frac{2 \times 12,00,000 \times 800}{20}} = 9,798$ units.

2. Total Cost: $(\frac{A}{EOQ} \times O) + (\frac{EOQ}{2} \times C) + (Safety Stock \times C)$.

3. Calculation: $98,000 + 98,000 + (12,000 \times 20) =$ TK 4,36,000.","1. Daily Demand: $12,00,000 / 300 = 4,000$ units.

2. ROP: $(4,000 \times 4) + 12,000 = 28,000$ units.

3. Conclusion: The manager's decision to re-order at 20,000 units is incorrect. The company should re-order when stock hits 28,000 units to ensure safety."
2026,Finance 1st,5,Adamjee Cantonment College,College,"Labib Co. purchases on credit under terms 2/20, net 45. Annual sales are 12,000 units, carrying cost is TK 60/unit, ordering cost is TK 800/order, and lead time is 7 days. They maintain safety stock for 3 days. The manager re-orders at 650 units.",What is Economic Order Quantity (EOQ)?,What is the optimal cash balance? Explain with the formula.,Calculate the cost of trade credit for Labib Company.,Mathematically analyze the purchase manager's re-order decision based on the stem.,EOQ is the order size that minimizes the total annual cost of ordering and carrying inventory.,"1. It is the cash level that minimizes the sum of opportunity costs (lost interest) and transaction costs.

2. Formula (Baumol Model): $Q = \sqrt{\frac{2 \times T \times F}{i}}$, where $T$ = Annual cash need, $F$ = Fixed cost, $i$ = Interest rate.","1. Data: $CD = 2\%; CP = 45; DP = 20$.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $\frac{2}{98} \times \frac{360}{25} \times 100 =$ 29.39%.","1. Daily Demand: $12,000 / 360 = 33.33$ units.

2. Safety Stock: $33.33 \times 3 = 100$ units.

3. Re-order Point (ROP): $(Daily Demand \times Lead Time) + Safety Stock$.

4. Calculation: $(33.33 \times 7) + 100 = 333$ units.

5. Conclusion: The manager re-ordered at 650 units, which is much higher than the required 333 units. While safe, it causes unnecessary carrying costs."
2026,Finance 1st,5,Holy Cross College,College,"Sigma Co. sells 6,000 watches monthly. Carrying cost is TK 2, price is TK 2,000, and ordering cost is TK 100. Beta Co. sells 50,000 watches annually. Their ordering cost is TK 80 and carrying cost is TK 3.",What is the cost of trade credit?,What is meant by revolving credit?,Calculate the EOQ for Sigma Company.,Evaluate the current status of both companies based on total inventory cost.,It is the annual interest cost a firm effectively pays by not taking a cash discount from a supplier.,"Revolving credit is a formal, legal agreement where a bank is committed to lending a firm up to a specific limit, and the firm pays a commitment fee on unused funds.","1. Data: $A = 6,000 \times 12 = 72,000; O = 100; C = 2$.

2. Formula: $EOQ = \sqrt{\frac{2 \times A \times O}{C}}$.

3. Calculation: $\sqrt{\frac{2 \times 72,000 \times 100}{2}} =$ 2,683 units.","1. Sigma Total Cost: $(\frac{72,000}{2683} \times 100) + (\frac{2683}{2} \times 2) = 2,683 + 2,683 =$ TK 5,366.

2. Beta EOQ: $\sqrt{\frac{2 \times 50,000 \times 80}{3}} = 1,633$ units.

3. Beta Total Cost: $(\frac{50,000}{1633} \times 80) + (\frac{1633}{2} \times 3) = 2,450 + 2,450 =$ TK 4,900.

4. Conclusion: Beta Co. is in a better position as its total inventory cost is lower than Sigma Co."
2026,Finance 1st,5,"Govt. Azizul Haque College, Bogra",College,"Alam Ltd. purchased goods worth TK 10,00,000 from Bogra Shari Ghar under terms 2/15, net 60. The manager decided to take a bank loan at 18% to take the discount. Later, the supplier extended the payment period by 10 days.",What is commercial paper?,Why is current asset management important? Explain.,Calculate the cost of trade credit for Alam Ltd.,How will the change in payment time affect Alam Ltd.'s loan decision?,"Commercial paper is an unsecured, short-term promissory note issued by large corporations to raise funds.","1. It ensures the company has enough liquidity to meet day-to-day operational expenses.

2. It helps maintain the right balance between risk and profitability by avoiding excessive or insufficient investment in current assets.","1. Data: $CD = 2\%; CP = 60; DP = 15$.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $\frac{2}{98} \times \frac{360}{45} \times 100 =$ 16.33%.","1. Initial Cost: 16.33%. Bank Loan: 18%. (Bank loan was initially a bad decision as $18\% > 16.33\%$).

2. New CP: $60 + 10 = 70$ days.

3. New Ktc: $\frac{2}{98} \times \frac{360}{70 - 15} \times 100 =$ 13.36%.

4. Conclusion: The extension reduces the cost of trade credit further. The manager should definitely avoid the bank loan and stick with the trade credit."
2026,Finance 1st,5,Dinajpur Govt. College,College,"Mr. Sojib can take trade credit under terms 2/25, net 45, or issue 120-day commercial paper. Each commercial paper has a face value of TK 100 and a selling price of TK 95.",What is short-term financing?,What do you mean by trade credit?,Calculate the cost of the commercial paper.,Which one should Mr. Sojib accept: trade credit or commercial paper? Comment.,Short-term financing refers to the collection of funds for a period of less than one year to meet daily operating expenses.,Trade credit is a spontaneous source of financing where a buyer receives goods now and pays the supplier later.,"1. Data: $FV = 100$; $SV = 95$; $MP = 120$.

2. Formula: $Kcp = \frac{FV - SV}{SV} \times \frac{360}{MP} \times 100$.

3. Calculation: $\frac{100 - 95}{95} \times \frac{360}{120} \times 100 =$ 15.79%.","1. CP Cost: 15.79% (from C).

2. Trade Credit Cost: $CD = 2\%; CP = 45; DP = 25$.

3. Calculation: $\frac{2}{98} \times \frac{360}{20} \times 100 =$ 36.73%.

4. Conclusion: Sojib should choose commercial paper because its cost (15.79%) is much lower than the cost of giving up the discount (36.73%)."
2026,Finance 1st,5,"Cantonment College, Jessore",College,"Shonchoi Co. sells 800 fans monthly. Each fan costs TK 2,000, carrying cost is TK 1, and ordering cost is TK 100. Sopnil Co. sells 15,000 lights annually with ordering cost of TK 50 and carrying cost of TK 3.",What is trade credit?,Why is maintaining working capital at an optimal level a responsibility of a financial manager?,Calculate the EOQ for Shonchoi Company.,"""The total inventory cost of Sopnil Co. is higher than Shonchoi Co.""—Evaluate this statement.",Trade credit is a short-term financing arrangement where a buyer is allowed to purchase goods and pay later.,"1. Excessive working capital ties up funds unproductively, while insufficient working capital leads to liquidity crises.

2. An optimal level ensures operational efficiency and maximum profitability.","1. Data: $A = 800 \times 12 = 9,600; O = 100; C = 1$.

2. Formula: $EOQ = \sqrt{\frac{2 \times A \times O}{C}}$.

3. Calculation: $\sqrt{\frac{2 \times 9,600 \times 100}{1}} =$ 1,386 units.","1. Shonchoi Cost: $(\frac{9,600}{1386} \times 100) + (\frac{1386}{2} \times 1) = 693 + 693 =$ TK 1,386.

2. Sopnil EOQ: $\sqrt{\frac{2 \times 15,000 \times 50}{3}} = 707$ units.

3. Sopnil Cost: $(\frac{15,000}{707} \times 50) + (\frac{707}{2} \times 3) = 1,061 + 1,061 =$ TK 2,122.

4. Conclusion: The statement is correct. Sopnil Co.'s cost (TK 2,122) is higher than Shonchoi's (TK 1,386)."
2026,Finance 1st,5,"Cantonment Public School & College, Mymensingh",College,"Sunmoon Co. can take trade credit under terms 3/10, net 30, or take a short-term bank loan at 2% monthly compound interest.",What is mid-term financing?,What do you mean by re-order level?,Calculate the cost of trade credit for Sunmoon Company.,From which source would it be profitable for Sunmoon Co. to take a loan? Explain.,Mid-term financing refers to the sourcing of funds for a period usually ranging from one to five years.,The re-order level is the specific inventory point at which a company must place a new order to avoid running out of stock.,"1. Data: $CD = 3\%; CP = 30; DP = 10$.

2. Formula: $Ktc = \frac{CD}{100-CD} \times \frac{360}{CP-DP} \times 100$.

3. Calculation: $\frac{3}{97} \times \frac{360}{20} \times 100 =$ 55.67%.","1. Trade Credit Cost: 55.67% (from C).

2. Bank Loan (EAR): $(1 + 0.02)^{12} - 1 = 1.268 - 1 = 0.268$ or 26.82%.

3. Conclusion: It is more profitable to take the bank loan because its effective annual rate (26.82%) is much lower than the trade credit cost (55.67%)."
2026,Finance 1st,5,"Cantonment College, Jessore",College,"Siam is reviewing three financing options: (i) Bank loan of TK 5,00,000 at 15% interest with a 14% compensating balance and interest paid in advance. (ii) Trade credit under terms 2/20, net 60. (iii) Commercial paper with a face value of TK 5,50,000 for 6 months, sold at TK 5,00,000.",What is commercial paper?,What is meant by external financing?,Calculate the cost of the bank loan described in the stem.,Which source of financing should Siam choose? Give your opinion.,"Commercial paper is a short-term, unsecured promissory note issued by large, financially stable corporations to raise funds for immediate needs.","External financing refers to obtaining funds from sources outside the business, such as banks, investors, or credit suppliers, rather than using internal profits.","1. Data: $i = 15\%$; $CB = 14\%$. Interest is advance (Discount loan).

2. Formula: $Kbl = \frac{i}{1 - i - CB} \times 100$.

3. Calculation: $\frac{0.15}{1 - 0.15 - 0.14} \times 100 = \frac{0.15}{0.71} \times 100 =$ 21.13%.","1. Bank Loan Cost: 21.13% (from C).

2. Trade Credit Cost: $\frac{2}{98} \times \frac{360}{40} \times 100 =$ 18.37%.

3. CP Cost: $\frac{50,000}{5,00,000} \times \frac{360}{180} \times 100 =$ 20%.

4. Conclusion: Siam should choose trade credit as it has the lowest cost (18.37%)."
2026,Finance 1st,5,"Ispahani Public School, Comilla",College,"BD Foods sells processed food. Annual demand is 1,20,000 packets at TK 22 each. Ordering cost is TK 80 and annual carrying cost is TK 2 per unit. Lead time is 4 days. They keep 500 units as safety stock.",What is EOQ?,What problems arise from holding excessive inventory? Explain.,Calculate the annual inventory cost for BD Foods Ltd.,"The manager re-orders at 2,000 units. Explain the logic of this decision.",Economic Order Quantity (EOQ) is the order size that minimizes the total annual cost of ordering and holding inventory.,"Excessive inventory ties up working capital, increases storage and insurance costs, and risks loss through damage or obsolescence.","1. Data: $A = 1,20,000; O = 80; C = 2$.

2. EOQ: $\sqrt{\frac{2 \times 1,20,000 \times 80}{2}} = 3,098$ units.

3. Total Cost: $(\frac{A}{EOQ} \times O) + (\frac{EOQ}{2} \times C)$.

4. Calculation: $3,099 + 3,098 =$ TK 6,197.","1. Daily Demand: $1,20,000 / 360 \approx 333$ units.

2. Lead Time Demand: $333 \times 4 = 1,332$ units.

3. Re-order Point (ROP): $1,332 + 500 = 1,832$ units.

4. Conclusion: The decision to re-order at 2,000 units is logical and safe because it is slightly above the calculated ROP of 1,832 units."
2026,Finance 1st,5,Abdul Kadir Molla City College,College,"Mr. Amjad needs TK 1,50,000 for working capital. Option 1: Trade credit with terms 2/10, net 70. Option 2: Bank loan at 12% interest with a 20% compensating balance requirement.",What is Economic Order Quantity?,Who bears the cost of trade credit? Explain.,What is the cost of trade credit for Mr. Amjad?,From which source should Mr. Amjad finance his needs? Explain.,EOQ is the ideal order quantity that minimizes the total costs associated with ordering and carrying inventory.,"The buyer bears the ""opportunity cost"" if they do not take the cash discount; the seller might also inflate prices to cover credit costs.","1. Data: $CD = 2\%; CP = 70; DP = 10$.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $\frac{2}{98} \times \frac{360}{60} \times 100 = 0.0204 \times 6 \times 100 =$ 12.24%.","1. Trade Credit Cost: 12.24% (from C).

2. Bank Loan Cost: $\frac{i}{1 - CB} = \frac{0.12}{1 - 0.20} = \frac{0.12}{0.80} =$ 15%.

3. Conclusion: Mr. Amjad should choose trade credit because the cost (12.24%) is lower than the bank loan cost (15%)."
2026,Finance 1st,5,"Govt. Commerce College, Chattogram",College,"Mr. Zaman is a successful motorbike businessman. He can purchase HERO bikes on credit under terms 3/10, net 30. Alternatively, he can purchase BAJAJ bikes under terms 4/10, net 25.",What is a commercial paper?,For what purposes is short-term debt used in an organization?,Calculate the cost of trade credit for the HERO bike proposal.,Which of the two proposals is more acceptable for Mr. Zaman? Analyze mathematically.,"A commercial paper is an unsecured, short-term promissory note issued by high-credit-rated corporations to raise immediate funds.","Short-term debt is primarily used to finance working capital needs, such as purchasing raw materials, paying utility bills, and meeting daily operational expenses.","1. Data: $CD = 3\%; CP = 30; DP = 10$.

2. Formula: $Ktc = \frac{CD}{100 - CD} \times \frac{360}{CP - DP} \times 100$.

3. Calculation: $\frac{3}{97} \times \frac{360}{20} \times 100 = 0.0309 \times 18 \times 100 =$ 55.67%.","1. HERO Cost: 55.67% (from C).

2. BAJAJ Cost: $CD = 4\%; CP = 25; DP = 10$.

3. Calculation: $\frac{4}{96} \times \frac{360}{15} \times 100 = 0.0417 \times 24 \times 100 =$ 100%.

4. Conclusion: Mr. Zaman should accept the HERO proposal. Since the cost of giving up the discount for BAJAJ (100%) is significantly higher than for HERO (55.67%), HERO is the more cost-effective choice."
2026,Finance 1st,5,"Safiuddin Sarker Academy, Gazipur",College,"Padma Co. sells 800 watches monthly. Each watch costs TK 2,000, carrying cost is TK 1, and ordering cost is TK 100. Surma Co. has an annual sales volume of 15,000 watches. Their ordering and carrying costs are TK 50 and TK 3 respectively.",What is trade credit?,For what purposes is short-term debt used in an organization?,Determine the Economic Order Quantity (EOQ) for Padma Company.,"""The total inventory cost of Padma Co. is lower than Surma Co.""—Evaluate the accuracy of this statement.",Trade credit is a spontaneous financing arrangement where a buyer receives goods now and pays the supplier later.,"Short-term debt is used to maintain liquidity and cover current liabilities, ensuring the business cycle remains uninterrupted.","1. Data: $A = 800 \times 12 = 9,600; O = 100; C = 1$.

2. Formula: $EOQ = \sqrt{\frac{2 \times A \times O}{C}}$.

3. Calculation: $\sqrt{\frac{2 \times 9,600 \times 100}{1}} = \sqrt{19,20,000} =$ 1,386 units.","1. Padma Total Cost: $(\frac{9,600}{1386} \times 100) + (\frac{1386}{2} \times 1) = 693 + 693 =$ TK 1,386.

2. Surma EOQ: $\sqrt{\frac{2 \times 15,000 \times 50}{3}} = 707$ units.

3. Surma Total Cost: $(\frac{15,000}{707} \times 50) + (\frac{707}{2} \times 3) = 1,061 + 1,061 =$ TK 2,122.

4. Conclusion: The statement is accurate. Padma Co.'s total inventory cost (TK 1,386) is lower than Surma Co.'s (TK 2,122)."
